,code,year,hdi,country,epi,gni_per_capita,gdp_per_capita,co2_emission_per_capita,forest_area,ghg_emission,population
4727,ROU,2013,0.474,,,9390.0,189790228071.757,3.60744114403132,67465.76,99250.0,19983693.0
4728,ROU,2014,0.479,,"35,41",9760.0,199712289501.971,3.59335357757559,68237.68,98569.9996948242,19908979.0
4729,ROU,2015,0.478,,,9610.0,177882417554.984,3.70011205782471,69009.6,100849.998474121,19815616.0
4730,ROU,2016,0.481,,"48,28",9460.0,185286854552.621,3.63359182666089,69290.5,99339.9963378906,19702267.0
4731,ROU,2017,0.482,,,10030.0,210146748920.419,3.78840567563889,69290.5,102120.002746582,19588715.0
4732,ROU,2018,0.483,,"62,3",11520.0,243317079358.636,3.86105156993701,69290.5,102790.000915527,19473970.0
4733,ROU,2019,0.488,,,12670.0,251019278416.197,3.81743447683141,69290.5,101239.99786377,19371648.0
4734,ROU,2020,0.483,,"64,7",12700.0,251362040527.804,,69290.5,,19265250.0
4735,ROU,2021,0.478,,,14160.0,284087563695.798,,,,19119880.0
4736,RUS,1990,0.273,,,,,,,,
4737,RUS,1991,0.279,,,,,,,,
4738,RUS,1992,0.287,,,,,,,,
4739,RUS,1993,0.297,,,,,,,,
4740,RUS,1994,0.292,,,,,,,,
4741,RUS,1995,0.31,,,2640.0,,,,,
4742,RUS,1996,0.319,,,2600.0,,,,,
4743,RUS,1997,0.323,,,2650.0,,,,,
4744,RUS,1998,0.324,,,2130.0,,,,,
4745,RUS,1999,0.332,,,1750.0,,,,,
4746,RUS,2000,0.335,Russia,"49,3",1710.0,259710142196.943,10.6676903174515,8092685.0,2176120.1171875,146596869.0
4747,RUS,2001,0.337,Russia,"48,7",1780.0,306602070620.5,10.7357704373229,8098552.1,2188879.8828125,145976482.0
4748,RUS,2002,0.362,Russia,"48,5",2100.0,345470494417.863,10.7726770525637,8104419.2,2186659.91210938,145306497.0
4749,RUS,2003,0.376,Russia,"46,1",2590.0,430347770731.787,11.1304208934786,8110286.3,2259719.97070313,144648618.0
4750,RUS,2004,0.392,Russia,"45,9",3410.0,591016690742.798,11.1127216423519,8116153.4,2252260.00976563,144067316.0
4751,RUS,2005,0.4,Russia,"46,1",4450.0,764017107992.391,11.231837384531,8122020.5,2278879.8828125,143518814.0
4752,RUS,2006,0.409,Russia,"45,7",5810.0,989930542278.695,11.5683619356961,8127887.6,2316550.04882813,143049637.0
4753,RUS,2007,0.424,Russia,"45,7",7560.0,1299705764823.62,11.6112790219408,8133754.7,2325780.02929688,142805114.0
4754,RUS,2008,0.43,Russia,"45,5",9580.0,1660846387624.78,11.5956459724526,8139621.8,2327750.0,142742366.0
4755,RUS,2009,0.44,Russia,"45,5",9230.0,1222644282201.86,10.8321340724202,8145488.9,2191800.04882813,142785349.0
4756,RUS,2010,0.448,Russia,"45,4",9980.0,1524917468442.01,11.3254181391469,8151356.0,2285030.02929688,142849468.0
4757,RUS,2011,0.456,,,11060.0,2045925608274.37,11.8849970218454,8150945.72,2375290.0390625,142960908.0
4758,RUS,2012,0.466,,,13490.0,2208295773643.15,11.7020940674702,8150535.44,2354330.078125,143201721.0
4759,RUS,2013,0.474,,,15190.0,2292473246621.08,11.3770067703734,8150125.16,2317629.8828125,143506995.0
4760,RUS,2014,0.479,,"66,66",14630.0,2059241965490.83,11.2082025675772,8149714.88,2302340.08789063,143819667.0
4761,RUS,2015,0.478,,,11780.0,1363481063446.77,11.0520100720699,8149304.6,2287290.0390625,144096870.0
4762,RUS,2016,0.481,,"68,63",9730.0,1276786979221.81,10.8874457691821,8151210.3,2285750.0,144342397.0
4763,RUS,2017,0.482,,,9210.0,1574199387070.9,11.0351974713293,8153116.0,2324570.06835938,144496739.0
4764,RUS,2018,0.483,,"64,56",10250.0,1657329646183.62,11.4965712497165,8153116.0,2419469.97070313,144477859.0
4765,RUS,2019,0.488,,,11280.0,1693113904262.89,11.7972029330523,8153116.0,2476840.08789063,144406261.0
4766,RUS,2020,0.483,,"50,5",10740.0,1489362488439.76,,8153116.0,,144073139.0
4767,RUS,2021,0.478,,,11610.0,1778782625793.74,,,,143449286.0
4768,RWA,1990,0.273,,,,,,,,
4769,RWA,1991,0.279,,,,,,,,
4770,RWA,1992,0.287,,,,,,,,
4771,RWA,1993,0.297,,,,,,,,
4772,RWA,1994,0.292,,,,,,,,
4773,RWA,1995,0.31,,,220.0,,,,,
4774,RWA,1996,0.319,,,200.0,,,,,
4775,RWA,1997,0.323,,,220.0,,,,,
4776,RWA,1998,0.324,,,230.0,,,,,
4777,RWA,1999,0.332,,,260.0,,,,,
4778,RWA,2000,0.335,Rwanda,..,270.0,2067579822.43604,0.0665845539371262,2870.0,2470.00002861023,8109989.0
4779,RWA,2001,0.337,Rwanda,..,270.0,1965500949.34016,0.0680938737279365,2848.0,2630.00011444092,8223941.0
4780,RWA,2002,0.362,Rwanda,..,260.0,1964832511.92978,0.0668871876379322,2826.0,2720.00002861023,8372306.0
4781,RWA,2003,0.376,Rwanda,..,250.0,2137156726.89736,0.0641924049323259,2804.0,2940.00005722046,8567992.0
4782,RWA,2004,0.392,Rwanda,..,270.0,2375376873.10914,0.0636953327568359,2782.0,3079.99992370605,8791853.0
4783,RWA,2005,0.4,Rwanda,..,310.0,2932340855.31852,0.0609330592661432,2760.0,3190.00005722046,9026299.0
4784,RWA,2006,0.409,Rwanda,..,350.0,3318107347.2799,0.059330754702386,2738.0,3450.00004768372,9270066.0
4785,RWA,2007,0.424,Rwanda,..,400.0,4068224991.08702,0.0609041007478498,2716.0,3660.00008583069,9523168.0
4786,RWA,2008,0.43,Rwanda,..,480.0,5177230923.28829,0.0572480301959013,2694.0,3839.99991416931,9781996.0
4787,RWA,2009,0.44,Rwanda,..,540.0,5671592572.19972,0.0587430727998907,2672.0,3950.00004768372,10043737.0
4788,RWA,2010,0.448,Rwanda,..,590.0,6121529488.49049,0.0582013987388202,2650.0,4190.00005722046,10309031.0
4789,RWA,2011,0.456,,,630.0,6881379761.83833,0.0642908555290473,2660.0,4099.99990463257,10576932.0
4790,RWA,2012,0.466,,,690.0,7650671476.94976,0.0691860601343095,2670.0,4230.00001907349,10840334.0
4791,RWA,2013,0.474,,,710.0,7815975293.67372,0.0729640991757026,2680.0,4369.99988555908,11101350.0
4792,RWA,2014,0.479,,"40,83",720.0,8234762201.03869,0.0756479501301554,2690.0,4400.00009536743,11368451.0
4793,RWA,2015,0.478,,,730.0,8539424910.07969,0.0841710444117759,2700.0,5050.00019073486,11642959.0
4794,RWA,2016,0.481,,"63,73",730.0,8690878327.95492,0.097226534783456,2720.0,5050.00019073486,11930899.0
4795,RWA,2017,0.482,,,720.0,9252834120.39358,0.0972990247629653,2730.0,5130.00011444092,12230339.0
4796,RWA,2018,0.483,,"45,48",770.0,9642440645.81148,0.102938056651764,2740.0,5260.00022888184,12531808.0
4797,RWA,2019,0.488,,,810.0,10356327149.4262,0.10362268340321,2750.0,5340.00015258789,12835028.0
4798,RWA,2020,0.483,,"33,8",760.0,10184345442.1708,,2760.0,,13146362.0
4799,RWA,2021,0.478,,,840.0,11070356519.4804,,,,13461888.0
4800,SAU,1990,0.273,,,,,,,,
4801,SAU,1991,0.279,,,,,,,,
4802,SAU,1992,0.287,,,,,,,,
4803,SAU,1993,0.297,,,,,,,,
4804,SAU,1994,0.292,,,,,,,,
4805,SAU,1995,0.31,,,7710.0,,,,,
4806,SAU,1996,0.319,,,7880.0,,,,,
4807,SAU,1997,0.323,,,8010.0,,,,,
4808,SAU,1998,0.324,,,7740.0,,,,,
4809,SAU,1999,0.332,,,7350.0,,,,,
4810,SAU,2000,0.335,Saudi Arabia,"51,0",7810.0,189514926213.333,11.5865541023762,9770.0,347619.995117188,21547390.0
4811,SAU,2001,0.337,Saudi Arabia,"51,0",8180.0,184137469733.333,11.504610016631,9770.0,351279.998779297,22085929.0
4812,SAU,2002,0.362,Saudi Arabia,"50,7",8070.0,189605920240.0,12.0339922155873,9770.0,369760.009765625,22623415.0
4813,SAU,2003,0.376,Saudi Arabia,"50,7",9200.0,215807655253.333,12.3032209824663,9770.0,391350.006103516,23150847.0
4814,SAU,2004,0.392,Saudi Arabia,"50,4",10800.0,258742263040.0,12.6740109905565,9770.0,408200.012207031,23661808.0
4815,SAU,2005,0.4,Saudi Arabia,"50,4",12350.0,328459700114.755,12.9229694697128,9770.0,428809.997558594,24397644.0
4816,SAU,2006,0.409,Saudi Arabia,"50,3",13670.0,376900135727.637,13.2152117724042,9770.0,451619.995117188,25382870.0
4817,SAU,2007,0.424,Saudi Arabia,"50,2",15080.0,415964583055.37,13.4325409736516,9770.0,471679.992675781,26400068.0
4818,SAU,2008,0.43,Saudi Arabia,"50,0",17420.0,519796738640.0,14.2039941396935,9770.0,511980.010986328,27437353.0
4819,SAU,2009,0.44,Saudi Arabia,"49,9",16730.0,429097899280.0,14.2723246756497,9770.0,524109.985351563,28483797.0
4820,SAU,2010,0.448,Saudi Arabia,"50,0",17480.0,528207332649.536,15.1683354356939,9770.0,569679.992675781,29411929.0
4821,SAU,2011,0.456,,,19580.0,671238840108.229,15.3816070777772,9770.0,601750.0,30150945.0
4822,SAU,2012,0.466,,,22740.0,735974843348.664,15.9781098960783,9770.0,638880.004882813,30821543.0
4823,SAU,2013,0.474,,,24280.0,746647127407.619,15.9838012680912,9770.0,654849.975585938,31482498.0
4824,SAU,2014,0.479,,"74,45",24590.0,756350347320.381,16.8252305089881,9770.0,698289.978027344,32125564.0
4825,SAU,2015,0.478,,,22970.0,654269739552.019,17.2577900954351,9770.0,731890.014648438,32749848.0
4826,SAU,2016,0.481,,"85,42",20980.0,644935682011.475,16.7951114971465,9770.0,739820.007324219,33416270.0
4827,SAU,2017,0.482,,,19350.0,688586094412.68,15.9409254096253,9770.0,729309.997558594,34193122.0
4828,SAU,2018,0.483,,"53,25",21040.0,816578674529.141,14.8854312069014,9770.0,715229.98046875,35018133.0
4829,SAU,2019,0.488,,,22210.0,803616264791.024,14.6195533262224,9770.0,723150.024414063,35827362.0
4830,SAU,2020,0.483,,44,21540.0,703367841222.555,,9770.0,,35997107.0
4831,SAU,2021,0.478,,,,833541236569.315,,,,35950396.0
4832,SDN,1990,0.273,,,,,,,,
4833,SDN,1991,0.279,,,,,,,,
4834,SDN,1992,0.287,,,,,,,,
4835,SDN,1993,0.297,,,,,,,,
4836,SDN,1994,0.292,,,,,,,,
4837,SDN,1995,0.31,,,410.0,,,,,
4838,SDN,1996,0.319,,,410.0,,,,,
4839,SDN,1997,0.323,,,410.0,,,,,
4840,SDN,1998,0.324,,,360.0,,,,,
4841,SDN,1999,0.332,,,350.0,,,,,
4842,SDN,2000,0.335,Sudan,"43,8",350.0,12257418326.0734,0.216359903939245,289831.6,77889.9993896484,26298773.0
4843,SDN,2001,0.337,Sudan,"43,4",390.0,15716489369.9266,0.231934587172949,288086.61,74150.0015258789,26947253.0
4844,SDN,2002,0.362,Sudan,"43,3",440.0,18136839087.0077,0.279648571269543,286341.62,79279.9987792969,27570318.0
4845,SDN,2003,0.376,Sudan,"43,4",540.0,21355576672.542,0.281315630160634,284596.63,81150.0015258789,28188977.0
4846,SDN,2004,0.392,Sudan,"43,7",640.0,26645490675.0417,0.306261714118944,282851.64,84139.9993896484,28831550.0
4847,SDN,2005,0.4,Sudan,"43,9",790.0,35182105414.3919,0.355443294150957,281106.65,88660.0036621094,29540577.0
4848,SDN,2006,0.409,Sudan,"44,7",960.0,45264519502.6479,0.425279834750437,279361.66,88800.0030517578,30332968.0
4849,SDN,2007,0.424,Sudan,"45,1",1200.0,59440139774.8128,0.447562665045449,277616.67,93669.9981689453,31191163.0
4850,SDN,2008,0.43,Sudan,"45,2",1410.0,64831935604.2484,0.466236938910426,275871.68,93910.0036621094,32065241.0
4851,SDN,2009,0.44,Sudan,"45,9",1430.0,58316191440.365,0.469829025092188,274126.69,95839.9963378906,32948155.0
4852,SDN,2010,0.448,Sudan,"46,0",1430.0,74151186600.1735,0.486663683543589,272381.7,93910.0036621094,33739933.0
4853,SDN,2011,0.456,,,1640.0,78403418360.459,0.462526844462156,270639.22,97129.997253418,34419624.0
4854,SDN,2012,0.466,,,1700.0,63195499524.2094,0.449376952819712,197326.74,98239.9978637695,35159792.0
4855,SDN,2013,0.474,,,1720.0,66026600235.4524,0.422886984012005,195584.26,98440.0024414063,35990704.0
4856,SDN,2014,0.479,,"54,5",1880.0,76818327441.6497,0.435637491772232,193841.78,99529.9987792969,37003245.0
4857,SDN,2015,0.478,,,1950.0,84985132167.2171,0.490160379238825,192099.3,102870.002746582,38171178.0
4858,SDN,2016,0.481,,"66,91",2190.0,102943741648.824,0.536605340032611,190481.9,106120.002746582,39377169.0
4859,SDN,2017,0.482,,,2430.0,129717804934.614,0.515243060626331,188760.3,105510.00213623,40679828.0
4860,SDN,2018,0.483,,"38,17",1390.0,32333780383.2924,0.496677809146905,187038.7,106250.0,41999059.0
4861,SDN,2019,0.488,,,940.0,32338079165.2893,0.476960503374967,185317.1,106059.997558594,43232093.0
4862,SDN,2020,0.483,,"34,8",630.0,27034593750.0,,183595.5,,44440486.0
4863,SDN,2021,0.478,,,650.0,34326058557.4418,,,,45657202.0
4864,SEN,1990,0.273,,,,,,,,
4865,SEN,1991,0.279,,,,,,,,
4866,SEN,1992,0.287,,,,,,,,
4867,SEN,1993,0.297,,,,,,,,
4868,SEN,1994,0.292,,,,,,,,
4869,SEN,1995,0.31,,,740.0,,,,,
4870,SEN,1996,0.319,,,710.0,,,,,
4871,SEN,1997,0.323,,,710.0,,,,,
4872,SEN,1998,0.324,,,700.0,,,,,
4873,SEN,1999,0.332,,,690.0,,,,,
4874,SEN,2000,0.335,Senegal,"46,4",670.0,6013184809.23898,0.41837179794868,88531.6,17760.0002288818,9704287.0
4875,SEN,2001,0.337,Senegal,"46,6",660.0,6507824767.06303,0.448781231928631,88146.6,17540.0009155273,9938027.0
4876,SEN,2002,0.362,Senegal,"46,9",630.0,7006402592.45463,0.449859779657699,87761.6,17000.0,10180950.0
4877,SEN,2003,0.376,Senegal,"46,8",730.0,8768721956.33228,0.43030313382583,87376.6,16299.9992370605,10434504.0
4878,SEN,2004,0.392,Senegal,"48,2",880.0,10076817278.1025,0.503799938374293,86991.6,18389.9993896484,10698691.0
4879,SEN,2005,0.4,Senegal,"45,7",1000.0,11009032665.3876,0.516673102417269,86606.6,19069.9996948242,10974057.0
4880,SEN,2006,0.409,Senegal,"46,2",1040.0,11697918802.7922,0.494522666375698,86221.6,19450.0007629395,11263387.0
4881,SEN,2007,0.424,Senegal,"46,3",1110.0,13994218939.2431,0.536152719238271,85836.6,19590.0001525879,11563869.0
4882,SEN,2008,0.43,Senegal,"46,6",1260.0,16853991176.9058,0.542410390664381,85451.6,20530.0006866455,11872929.0
4883,SEN,2009,0.44,Senegal,"46,6",1340.0,16145868284.5645,0.546944175064606,85066.6,21030.0006866455,12195029.0
4884,SEN,2010,0.448,Senegal,"46,7",1350.0,16121314670.9653,0.561048070470217,84681.6,22100.0003814697,12530121.0
4885,SEN,2011,0.456,,,1320.0,17814284622.1718,0.587920994266907,84281.6,23090.0001525879,12875880.0
4886,SEN,2012,0.466,,,1330.0,17660871725.9977,0.563036112174718,83881.6,22610.0006103516,13231833.0
4887,SEN,2013,0.474,,,1360.0,18918668644.1941,0.58916268942991,83481.6,23799.9992370605,13595566.0
4888,SEN,2014,0.479,,"76,43",1390.0,19797254643.1212,0.613443862141352,83081.6,24379.9991607666,13970308.0
4889,SEN,2015,0.478,,,1330.0,17774766636.0459,0.647108026978277,82681.6,25299.9992370605,14356181.0
4890,SEN,2016,0.481,,"88,98",1300.0,19040312815.1337,0.686716537411266,82281.6,27409.9998474121,14751356.0
4891,SEN,2017,0.482,,,1300.0,20996564751.5994,0.646532129758921,81881.6,27579.9999237061,15157793.0
4892,SEN,2018,0.483,,"47,37",1420.0,23116897847.0474,0.653615395452763,81481.6,27969.9993133545,15574909.0
4893,SEN,2019,0.488,,,1460.0,23398811423.578,0.663717595132331,81081.6,29229.9995422363,16000781.0
4894,SEN,2020,0.483,,"30,7",1460.0,24493157583.2282,,80681.6,,16436120.0
4895,SEN,2021,0.478,,,1570.0,27625388352.1688,,,,16876720.0
4896,SGP,1990,0.273,,,,,,,,
4897,SGP,1991,0.279,,,,,,,,
4898,SGP,1992,0.287,,,,,,,,
4899,SGP,1993,0.297,,,,,,,,
4900,SGP,1994,0.292,,,,,,,,
4901,SGP,1995,0.31,,,23630.0,,,,,
4902,SGP,1996,0.319,,,25610.0,,,,,
4903,SGP,1997,0.323,,,27730.0,,,,,
4904,SGP,1998,0.324,,,24010.0,,,,,
4905,SGP,1999,0.332,,,23360.0,,,,,
4906,SGP,2000,0.335,Singapore,"52,8",23680.0,96074477958.2367,10.4570957427554,170.135,54869.9989318848,4027887.0
4907,SGP,2001,0.337,Singapore,"53,6",22130.0,89794943349.8912,10.1570512603637,170.861,54790.0009155273,4138012.0
4908,SGP,2002,0.362,Singapore,"54,4",22000.0,92537752708.5893,9.88757071217982,171.588,54049.9992370605,4175950.0
4909,SGP,2003,0.376,Singapore,"55,4",23440.0,97645448283.7791,9.2737821349948,172.315,50939.998626709,4114826.0
4910,SGP,2004,0.392,Singapore,"55,7",26170.0,115035498757.543,9.50880582928808,173.042,52409.9998474121,4166664.0
4911,SGP,2005,0.4,Singapore,"55,6",28830.0,127807618360.971,8.65027198560982,173.769,49689.998626709,4265762.0
4912,SGP,2006,0.409,Singapore,"55,9",32550.0,148630373214.173,8.44510695408022,174.496,50130.0010681152,4401365.0
4913,SGP,2007,0.424,Singapore,"56,1",36010.0,180941941477.009,8.34459514015657,175.223,51380.0010681152,4588599.0
4914,SGP,2008,0.43,Singapore,"56,2",37230.0,193611986712.842,7.93900688617863,175.95,51680.0003051758,4839396.0
4915,SGP,2009,0.44,Singapore,"56,4",37320.0,194152286008.938,7.78535007528806,176.677,52220.0012207031,4987573.0
4916,SGP,2010,0.448,Singapore,"56,4",44930.0,239809387605.427,8.35379922505504,177.404,55950.0007629395,5076732.0
4917,SGP,2011,0.456,,,48250.0,279351168707.267,8.63670816178823,174.866,59009.9983215332,5183688.0
4918,SGP,2012,0.466,,,51710.0,295087220933.024,8.22409726961637,172.328,58610.0006103516,5312437.0
4919,SGP,2013,0.474,,,54460.0,307576360584.992,8.13274353453593,169.79,59500.0,5399162.0
4920,SGP,2014,0.479,,"63,79",56380.0,314851156183.411,8.11741168766082,167.252,60659.9998474121,5469724.0
4921,SGP,2015,0.478,,,53160.0,308004146057.608,8.20776583372071,164.714,62380.0010681152,5535002.0
4922,SGP,2016,0.481,,"70,61",53250.0,318832428519.725,8.2214502949327,162.855,63779.9987792969,5607283.0
4923,SGP,2017,0.482,,,54590.0,343193352161.634,8.75584179644938,161.1,67559.9975585938,5612253.0
4924,SGP,2018,0.483,,"73,64",56670.0,376998146500.593,8.40622896684947,159.3,66519.9966430664,5638676.0
4925,SGP,2019,0.488,,,58060.0,375472731271.075,8.30707949147546,157.5,67230.0033569336,5703569.0
4926,SGP,2020,0.483,,"58,1",55010.0,345295933898.674,,155.7,,5685807.0
4927,SGP,2021,0.478,,,64010.0,396986899888.351,,,,5453566.0
4928,SLB,1990,0.273,,,,,,,,
4929,SLB,1991,0.279,,,,,,,,
4930,SLB,1992,0.287,,,,,,,,
4931,SLB,1993,0.297,,,,,,,,
4932,SLB,1994,0.292,,,,,,,,
4933,SLB,1995,0.31,,,1150.0,,,,,
4934,SLB,1996,0.319,,,1260.0,,,,,
4935,SLB,1997,0.323,,,1250.0,,,,,
4936,SLB,1998,0.324,,,1180.0,,,,,
4937,SLB,1999,0.332,,,1110.0,,,,,
4938,SLB,2000,0.335,Solomon Islands,..,940.0,419845231.77897,0.558168092321003,25376.0,540.000021457672,429978.0
4939,SLB,2001,0.337,Solomon Islands,..,890.0,409507389.162562,0.56767220336289,25368.68,550.000011920929,440395.0
4940,SLB,2002,0.362,Solomon Islands,..,800.0,346405301.683262,0.576803599394926,25361.36,569.999992847443,450760.0
4941,SLB,2003,0.376,Solomon Islands,..,880.0,417671431.806979,0.585409029020754,25354.04,589.999973773956,461216.0
4942,SLB,2004,0.392,Solomon Islands,..,990.0,468008069.795717,0.657078971107996,25346.72,639.999985694885,471785.0
4943,SLB,2005,0.4,Solomon Islands,..,1140.0,552862587.816571,0.704683666627175,25339.4,680.000007152557,482486.0
4944,SLB,2006,0.409,Solomon Islands,..,1180.0,617254747.35528,0.689054179065478,25332.08,689.999997615814,493430.0
4945,SLB,2007,0.424,Solomon Islands,..,1250.0,695295347.621537,0.673775667535862,25324.76,699.999988079071,504619.0
4946,SLB,2008,0.43,Solomon Islands,..,1360.0,776339395.190955,0.620153823049651,25317.44,699.999988079071,516001.0
4947,SLB,2009,0.44,Solomon Islands,..,1430.0,805561762.880199,0.625197767310915,25310.12,720.000028610229,527833.0
4948,SLB,2010,0.448,Solomon Islands,..,1580.0,898133796.267592,0.629170574758933,25302.8,740.000009536743,540394.0
4949,SLB,2011,0.456,,,1690.0,1063889652.2843,0.632087267847049,25295.48,759.999990463257,553721.0
4950,SLB,2012,0.466,,,1840.0,1185215901.67501,0.616454390369813,25288.16,779.999971389771,567763.0
4951,SLB,2013,0.474,,,2130.0,1285917749.68845,0.669683077957784,25280.84,829.999983310699,582365.0
4952,SLB,2014,0.479,,"24,64",2160.0,1335579569.64462,0.569156733335474,25273.52,800.000011920929,597375.0
4953,SLB,2015,0.478,,,2100.0,1307908069.79418,0.505990275820497,25266.2,790.000021457672,612660.0
4954,SLB,2016,0.481,,"42,25",2110.0,1379482146.90119,0.573155338313069,25258.9,860.000014305115,628102.0
4955,SLB,2017,0.482,,,2150.0,1469787255.62289,0.543787298432861,25251.6,889.999985694885,643634.0
4956,SLB,2018,0.483,,"36,31",2320.0,1615479408.99088,0.546075935352371,25244.3,920.000016689301,659249.0
4957,SLB,2019,0.488,,,2390.0,1619154819.29185,0.533338885447871,25237.0,939.999997615814,674993.0
4958,SLB,2020,0.483,,"26,7",2340.0,1536148245.54995,,25229.7,,691191.0
4959,SLB,2021,0.478,,,2320.0,1631486531.92364,,,,707851.0
4960,SLE,1990,0.273,,,,,,,,
4961,SLE,1991,0.279,,,,,,,,
4962,SLE,1992,0.287,,,,,,,,
4963,SLE,1993,0.297,,,,,,,,
4964,SLE,1994,0.292,,,,,,,,
4965,SLE,1995,0.31,,,180.0,,,,,
4966,SLE,1996,0.319,,,200.0,,,,,
4967,SLE,1997,0.323,,,190.0,,,,,
4968,SLE,1998,0.324,,,170.0,,,,,
4969,SLE,1999,0.332,,,150.0,,,,,
4970,SLE,2000,0.335,Sierra Leone,..,140.0,635874002.198748,0.0719884766082171,29294.3,2440.00005722046,4584067.0
4971,SLE,2001,0.337,Sierra Leone,..,150.0,1090467712.30773,0.090589109212583,29097.03,3109.99989509583,4857096.0
4972,SLE,2002,0.362,Sierra Leone,..,200.0,1253340519.53311,0.0972741260746602,28899.76,3490.00000953674,5140113.0
4973,SLE,2003,0.376,Sierra Leone,..,260.0,1385810072.19217,0.102786314903423,28702.49,4329.99992370605,5350907.0
4974,SLE,2004,0.392,Sierra Leone,..,270.0,1448536630.88143,0.0957832023705388,28505.22,4730.00001907349,5533329.0
4975,SLE,2005,0.4,Sierra Leone,..,290.0,1650494366.99875,0.0791788742451299,28307.95,4739.99977111816,5683334.0
4976,SLE,2006,0.409,Sierra Leone,..,300.0,1885112201.85278,0.101552999096687,28110.68,6130.00011444092,5809774.0
4977,SLE,2007,0.424,Sierra Leone,..,370.0,2158496872.85796,0.0841869468812356,27913.41,5460.00003814697,5939163.0
4978,SLE,2008,0.43,Sierra Leone,..,420.0,2505458705.03338,0.0853738192843891,27716.14,4719.99979019165,6090860.0
4979,SLE,2009,0.44,Sierra Leone,..,440.0,2453899846.88317,0.0830691862392875,27518.87,5050.00019073486,6259842.0
4980,SLE,2010,0.448,Sierra Leone,..,420.0,2578026297.15912,0.0870011304529412,27321.6,4800.00019073486,6436698.0
4981,SLE,2011,0.456,,,420.0,2942546781.04548,0.111911210484075,27124.34,5420.00007629395,6612385.0
4982,SLE,2012,0.466,,,530.0,3801862611.36414,0.12668321320845,26927.08,6530.00020980835,6788587.0
4983,SLE,2013,0.474,,,650.0,4920343194.99339,0.149321036054431,26729.82,6489.99977111816,6964859.0
4984,SLE,2014,0.479,,"53,51",680.0,5015157815.73406,0.161048903993304,26532.56,6969.99979019165,7140688.0
4985,SLE,2015,0.478,,,540.0,4218723875.1379,0.12440577803659,26335.3,6780.00020980835,7314773.0
4986,SLE,2016,0.481,,"70,52",480.0,3674794530.18956,0.124100721098918,26138.0,6889.9998664856,7493913.0
4987,SLE,2017,0.482,,,500.0,3719369107.34992,0.122434651822005,25940.7,6730.00001907349,7677565.0
4988,SLE,2018,0.483,,"40,61",470.0,4085114794.22324,0.109396930895247,25743.4,6340.00015258789,7861281.0
4989,SLE,2019,0.488,,,520.0,4076578542.56207,0.111845310494787,25546.1,6079.99992370605,8046828.0
4990,SLE,2020,0.483,,"25,7",490.0,4063289449.58795,,25348.8,,8233970.0
