,code,year,hdi,country,epi,population,gdp_per_capita,co2_emission_per_capita,forest_area,ghg_emission
2517,JAM,2009,,Jamaica,"54,7",,,,,
2518,JOR,2009,,Jordan,"42,1",,,,,
2519,JPN,2009,,Japan,"63,4",,,,,
2520,KAZ,2009,,Kazakhstan,"32,9",,,,,
2521,KEN,2009,,Kenya,"49,2",,,,,
2522,KGZ,2009,,Kyrgyzstan,"46,3",,,,,
2523,KHM,2009,,Cambodia,"55,0",,,,,
2524,KIR,2009,,Kiribati,..,,,,,
2525,KNA,2009,,Saint Kitts and Nevis,..,,,,,
2526,KOR,2009,,South Korea,"57,1",,,,,
2527,KWT,2009,,Kuwait,"35,5",,,,,
2528,LAO,2009,,Laos,..,,,,,
2529,LBN,2009,,Lebanon,"47,2",,,,,
2530,LBR,2009,,Liberia,..,,,,,
2531,LBY,2009,,Libyan Arab Jamahiriya,"37,7",,,,,
2532,LCA,2009,,Saint Lucia,..,,,,,
2533,LIE,2009,,Liechtenstein,..,,,,,
2534,LKA,2009,,Sri Lanka,"55,6",,,,,
2535,LSO,2009,,Lesotho,..,,,,,
2536,LTU,2009,,Lithuania,"65,5",,,,,
2537,LUX,2009,,Luxembourg,"69,1",,,,,
2538,LVA,2009,,Latvia,"70,4",,,,,
2539,MAC,2009,,Macao,..,,,,,
2540,MAR,2009,,Morocco,"46,2",,,,,
2541,MCO,2009,,Monaco,..,,,,,
2542,MDA,2009,,Moldova,"45,3",,,,,
2543,MDG,2009,,Madagascar,..,,,,,
2544,MDV,2009,,Maldives,..,,,,,
2545,MEX,2009,,Mexico,"48,9",111049428.0,8104.90757907686,4.03757140574545,670871.14,625070.007324219
2546,MHL,2009,,Marshall Islands,..,,,,,
2547,MKD,2009,,Macedonia,"46,8",,,,,
2548,MLI,2009,,Mali,..,,,,,
2549,MLT,2009,,Malta,"48,3",,,,,
2550,MMR,2009,,Myanmar,"52,5",,,,,
2551,MNE,2009,,Montenegro,..,,,,,
2552,MNG,2009,,Mongolia,"45,2",,,,,
2553,MNP,2009,,Northern Mariana Islands,..,,,,,
2554,MOZ,2009,,Mozambique,"47,7",,,,,
2555,MRT,2009,,Mauritania,..,,,,,
2556,MSR,2009,,Montserrat,..,,,,,
2557,MTQ,2009,,Martinique,..,,,,,
2558,MUS,2009,,Mauritius,..,,,,,
2559,MWI,2009,,Malawi,..,,,,,
2560,MYS,2009,,Malaysia,"63,0",,,,,
2561,MYT,2009,,Mayotte,..,,,,,
2562,NAM,2009,,Namibia,"50,4",,,,,
2563,NCL,2009,,New Caledonia,..,,,,,
2564,NER,2009,,Niger,..,,,,,
2565,NFK,2009,,Norfolk Island,..,,,,,
2566,NGA,2009,,Nigeria,"40,1",,,,,
2567,NIC,2009,,Nicaragua,"59,2",,,,,
2568,NIU,2009,,Niue,..,,,,,
2569,NLD,2009,,Netherlands,"65,7",,,,,
2570,NOR,2009,,Norway,"69,9",,,,,
2571,NPL,2009,,Nepal,"57,7",,,,,
2572,NRU,2009,,Nauru,..,,,,,
2573,NZL,2009,,New Zealand,"66,9",,,,,
2574,OMN,2009,,Oman,"44,0",,,,,
2575,PAK,2009,,Pakistan,"39,5",,,,,
2576,PAN,2009,,Panama,"57,8",,,,,
2577,PCN,2009,,Pitcairn,..,,,,,
2578,PER,2009,,Peru,"50,3",,,,,
2579,PHL,2009,,Philippines,"57,3",,,,,
2580,PLW,2009,,Palau,..,,,,,
2581,PNG,2009,,Papua New Guinea,..,,,,,
2582,POL,2009,,Poland,"63,5",,,,,
2583,PRI,2009,,Puerto Rico,..,,,,,
2584,PRK,2009,,North Korea,..,,,,,
2585,PRT,2009,,Portugal,"57,8",,,,,
2586,PRY,2009,,Paraguay,"52,4",,,,,
2587,PSE,2009,,Occupied Palestinian Territory,..,,,,,
2588,PYF,2009,,French Polynesia,..,,,,,
2589,QAT,2009,,Qatar,"46,6",,,,,
2590,REU,2009,,Reunion,..,,,,,
2591,ROU,2009,,Romania,"48,2",,,,,
2592,RUS,2009,,Russia,"45,5",,,,,
2593,RWA,2009,,Rwanda,..,,,,,
2594,SAU,2009,,Saudi Arabia,"49,9",,,,,
2595,SDN,2009,,Sudan,"45,9",,,,,
2596,SEN,2009,,Senegal,"46,6",,,,,
2597,SGP,2009,,Singapore,"56,4",,,,,
2598,SHN,2009,,Saint Helena,..,,,,,
2599,SJM,2009,,Svalbard and Jan Mayen Islands,..,,,,,
2600,SLB,2009,,Solomon Islands,..,,,,,
2601,SLE,2009,,Sierra Leone,..,,,,,
2602,SLV,2009,,El Salvador,"52,0",,,,,
2603,SMR,2009,,San Marino,..,,,,,
2604,SOM,2009,,Somalia,..,,,,,
2605,SPM,2009,,Saint Pierre and Miquelon,..,,,,,
2606,SRB,2009,,Serbia,"46,0",,,,,
2607,STP,2009,,Sao Tome and Principe,..,,,,,
2608,SUR,2009,,Suriname,..,,,,,
2609,SVK,2009,,Slovakia,"66,6",,,,,
2610,SVN,2009,,Slovenia,"62,3",,,,,
2611,SWE,2009,,Sweden,"68,8",,,,,
2612,SWZ,2009,,Swaziland,..,,,,,
2613,SYC,2009,,Seychelles,..,,,,,
2614,SYR,2009,,Syria,"42,6",,,,,
2615,TCA,2009,,Turks and Caicos Islands,..,,,,,
2616,TCD,2009,,Chad,..,,,,,
2617,TGO,2009,,Togo,"48,6",,,,,
2618,THA,2009,,Thailand,"59,8",,,,,
2619,TJK,2009,,Tajikistan,"38,7",,,,,
2620,TKL,2009,,Tokelau,..,,,,,
2621,TKM,2009,,Turkmenistan,"31,7",,,,,
2622,TLS,2009,,Timor-Leste,..,,,,,
2623,TON,2009,,Tonga,..,,,,,
2624,TTO,2009,,Trinidad and Tobago,"47,0",,,,,
2625,TUN,2009,,Tunisia,"47,3",,,,,
2626,TUR,2009,,Turkey,"44,6",,,,,
2627,TUV,2009,,Tuvalu,..,,,,,
2628,TWN,2009,,Taiwan,"60,9",,,,,
2629,TZA,2009,,Tanzania,"53,9",,,,,
2630,UGA,2009,,Uganda,..,,,,,
2631,UKR,2009,,Ukraine,"46,4",,,,,
2632,URY,2009,,Uruguay,"57,1",,,,,
2633,USA,2009,,United States of America,"56,4",,,,,
2634,UZB,2009,,Uzbekistan,"32,2",,,,,
2635,VAT,2009,,Holy See,..,,,,,
2636,VCT,2009,,Saint Vincent and the Grenadines,..,,,,,
2637,VEN,2009,,Venezuela,"55,6",,,,,
2638,VGB,2009,,British Virgin Islands,..,,,,,
2639,VIR,2009,,United States Virgin Islands,..,,,,,
2640,VNM,2009,,Viet Nam,"50,6",,,,,
2641,VUT,2009,,Vanuatu,..,,,,,
2642,WLF,2009,,Wallis and Futuna Islands,..,,,,,
2643,WSM,2009,,Samoa,..,,,,,
2644,YEM,2009,,Yemen,"35,3",,,,,
2645,ZAF,2009,,South Africa,"34,4",,,,,
2646,ZMB,2009,,Zambia,"55,4",,,,,
2647,ZWE,2009,,Zimbabwe,"52,4",,,,,
2648,ABW,2010,,Aruba,..,,,,,
2649,AIA,2010,,Anguilla,..,,,,,
2650,AND,2010,,Andorra,..,,,,,
2651,ANT,2010,,Netherlands Antilles,..,,,,,
2652,ASM,2010,,American Samoa,..,,,,,
2653,ATG,2010,,Antigua and Barbuda,..,,,,,
2654,BIH,2010,,Bosnia and Herzegovina,"36,8",,,,,
2655,BMU,2010,,Bermuda,..,,,,,
2656,BTN,2010,,Bhutan,..,,,,,
2657,COK,2010,,Cook Islands,..,,,,,
2658,CYM,2010,,Cayman Islands,..,,,,,
2659,DMA,2010,,Dominica,..,,,,,
2660,ESH,2010,,Western Sahara,..,,,,,
2661,FJI,2010,,Fiji,..,,,,,
2662,FLK,2010,,Falkland Islands,..,,,,,
2663,FRO,2010,,Faeroe Islands,..,,,,,
2664,FSM,2010,,Micronesia,..,,,,,
2665,GIB,2010,,Gibraltar,..,,,,,
2666,GLP,2010,,Guadeloupe,..,,,,,
2667,GRD,2010,,Grenada,..,,,,,
2668,GRL,2010,,Greenland,..,,,,,
2669,GUF,2010,,French Guiana,..,,,,,
2670,GUM,2010,,Guam,..,,,,,
2671,IMN,2010,,Isle of Man,..,,,,,
2672,KIR,2010,,Kiribati,..,,,,,
2673,LCA,2010,,Saint Lucia,..,,,,,
2674,LIE,2010,,Liechtenstein,..,,,,,
2675,LUX,2010,,Luxembourg,"69,2",,,,,
2676,MAC,2010,,Macao,..,,,,,
2677,MCO,2010,,Monaco,..,,,,,
2678,MDV,2010,,Maldives,..,,,,,
2679,MHL,2010,,Marshall Islands,..,,,,,
2680,MNE,2010,,Montenegro,..,,,,,
2681,MNP,2010,,Northern Mariana Islands,..,,,,,
2682,MSR,2010,,Montserrat,..,,,,,
2683,MTQ,2010,,Martinique,..,,,,,
2684,MYT,2010,,Mayotte,..,,,,,
2685,NCL,2010,,New Caledonia,..,,,,,
2686,NFK,2010,,Norfolk Island,..,,,,,
2687,NIU,2010,,Niue,..,,,,,
2688,NRU,2010,,Nauru,..,,,,,
2689,PCN,2010,,Pitcairn,..,,,,,
2690,PLW,2010,,Palau,..,,,,,
2691,PNG,2010,,Papua New Guinea,..,,,,,
2692,PRK,2010,,North Korea,..,,,,,
2693,PSE,2010,,Occupied Palestinian Territory,..,,,,,
2694,PYF,2010,,French Polynesia,..,,,,,
2695,REU,2010,,Reunion,..,,,,,
2696,SHN,2010,,Saint Helena,..,,,,,
2697,SJM,2010,,Svalbard and Jan Mayen Islands,..,,,,,
2698,SLB,2010,,Solomon Islands,..,,,,,
2699,SMR,2010,,San Marino,..,,,,,
2700,SOM,2010,,Somalia,..,,,,,
2701,SPM,2010,,Saint Pierre and Miquelon,..,,,,,
2702,STP,2010,,Sao Tome and Principe,..,,,,,
2703,SUR,2010,,Suriname,..,,,,,
2704,TCA,2010,,Turks and Caicos Islands,..,,,,,
2705,TKL,2010,,Tokelau,..,,,,,
2706,TKM,2010,,Turkmenistan,"31,7",,,,,
2707,TLS,2010,,Timor-Leste,..,,,,,
2708,TON,2010,,Tonga,..,,,,,
2709,TUV,2010,,Tuvalu,..,,,,,
2710,VAT,2010,,Holy See,..,,,,,
2711,VGB,2010,,British Virgin Islands,..,,,,,
2712,VIR,2010,,United States Virgin Islands,..,,,,,
2713,VUT,2010,,Vanuatu,..,,,,,
2714,WLF,2010,,Wallis and Futuna Islands,..,,,,,
2715,WSM,2010,,Samoa,..,,,,,
2716,AFG,2014,,,"21,57",,,,,
2717,AGO,2014,,,"28,69",,,,,
2718,ALB,2014,,,"54,73",,,,,
2719,ARE,2014,,,"53,61",,,,,
2720,ARG,2014,,,"49,55",,,,,
2721,ARM,2014,,,"61,67",,,,,
2722,ATG,2014,,,"48,89",,,,,
2723,AUS,2014,,,"82,4",,,,,
2724,AUT,2014,,,"78,32",,,,,
2725,AZE,2014,,,"55,47",,,,,
2726,BDI,2014,,,"25,78",,,,,
2727,BEL,2014,,,"66,61",,,,,
2728,BEN,2014,,,"32,42",,,,,
2729,BFA,2014,,,"40,52",,,,,
2730,BGD,2014,,,"25,61",,,,,
2731,BGR,2014,,,"64,01",,,,,
2732,BHR,2014,,,"51,83",,,,,
2733,BHS,2014,,,"46,58",,,,,
2734,BIH,2014,,,"45,79",,,,,
2735,BLR,2014,,,"67,69",,,,,
2736,BLZ,2014,,,"50,46",,,,,
2737,BOL,2014,,,"50,48",,,,,
2738,BRA,2014,,,"52,97",,,,,
2739,BRB,2014,,,"45,5",,,,,
2740,BRN,2014,,,"66,49",,,,,
2741,BTN,2014,,,"46,86",,,,,
2742,BWA,2014,,,"47,6",,,,,
2743,CAF,2014,,,"42,94",,,,,
2744,CAN,2014,,,"44,07",,,,,
2745,CHE,2014,,,"36,19",,,,,
2746,CHL,2014,,,"69,93",,,,,
2747,CHN,2014,,,43,,,,,
2748,CIV,2014,,,"58,53",,,,,
2749,CMR,2014,,,"73,14",,,,,
2750,COD,2014,,,"81,47",,,,,
2751,COG,2014,,,"53,45",,,,,
2752,COL,2014,,,"50,77",,,,,
2753,COM,2014,,,"31,39",,,,,
2754,CPV,2014,,,"35,44",,,,,
2755,CRI,2014,,,"39,44",,,,,
2756,CUB,2014,,,"62,23",,,,,
2757,CYP,2014,,,"55,07",,,,,
2758,CZE,2014,,,"66,23",,,,,
2759,DEU,2014,,,"80,47",,,,,
2760,DJI,2014,,,"76,92",,,,,
2761,DMA,2014,,,"28,52",,,,,
2762,DNK,2014,,,"25,01",,,,,
2763,DOM,2014,,,"47,08",,,,,
2764,DZA,2014,,,"50,08",,,,,
2765,ECU,2014,,,"53,24",,,,,
2766,EGY,2014,,,"58,54",,,,,
2767,ERI,2014,,,"41,06",,,,,
2768,ESP,2014,,,"78,09",,,,,
2769,EST,2014,,,"25,76",,,,,
2770,ETH,2014,,,"39,43",,,,,
2771,FIN,2014,,,"75,72",,,,,
2772,FJI,2014,,,"53,08",,,,,
2773,FRA,2014,,,"71,05",,,,,
2774,FSM,2014,,,"53,36",,,,,
2775,GAB,2014,,,"46,6",,,,,
2776,GBR,2014,,,"43,23",,,,,
2777,GEO,2014,,,"47,23",,,,,
2778,GHA,2014,,,"32,07",,,,,
2779,GIN,2014,,,"28,03",,,,,
2780,GMB,2014,,,"29,3",,,,,
2781,GNB,2014,,,"35,98",,,,,
2782,GNQ,2014,,,"43,79",,,,,
2783,GRC,2014,,,"73,28",,,,,
2784,GRD,2014,,,"35,24",,,,,
2785,GTM,2014,,,"48,06",,,,,
2786,GUY,2014,,,"38,07",,,,,
2787,HND,2014,,,"48,87",,,,,
2788,HRV,2014,,,"39,72",,,,,
2789,HTI,2014,,,"19,01",,,,,
2790,HUN,2014,,,"70,28",,,,,
2791,IDN,2014,,,"44,36",,,,,
2792,IND,2014,,,"31,23",,,,,
2793,IRL,2014,,,"74,67",,,,,
2794,IRN,2014,,,"51,08",,,,,
2795,IRQ,2014,,,"33,39",,,,,
2796,ISL,2014,,,"76,5",,,,,
2797,ISR,2014,,,"65,78",,,,,
2798,ITA,2014,,,"74,36",,,,,
2799,JAM,2014,,,"58,26",,,,,
2800,JOR,2014,,,"55,78",,,,,
2801,JPN,2014,,,"72,35",,,,,
2802,KAZ,2014,,,"51,07",,,,,
2803,KEN,2014,,,"36,99",,,,,
2804,KGZ,2014,,,"40,63",,,,,
2805,KHM,2014,,,"36,68",,,,,
2806,KIR,2014,,,"55,82",,,,,
2807,KOR,2014,,,"37,35",,,,,
2808,KWT,2014,,,"63,94",,,,,
2809,LAO,2014,,,"40,37",,,,,
2810,LBN,2014,,,"50,15",,,,,
2811,LBR,2014,,,"23,95",,,,,
2812,LCA,2014,,,"69,13",,,,,
2813,LKA,2014,,,"87,67",,,,,
2814,LSO,2014,,,"20,81",,,,,
2815,LTU,2014,,,"42,72",,,,,
2816,LUX,2014,,,"61,26",,,,,
2817,LVA,2014,,,"64,05",,,,,
2818,MAR,2014,,,"29,97",,,,,
2819,MDA,2014,,,"44,67",,,,,
2820,MDG,2014,,,"83,29",,,,,
2821,MDV,2014,,,"40,06",,,,,
2822,MEX,2014,,,"55,03",,,,,
2823,MHL,2014,,,"67,42",,,,,
2824,MKD,2014,,,"47,75",,,,,
2825,MLI,2014,,,"59,31",,,,,
2826,MLT,2014,,,"18,43",,,,,
2827,MMR,2014,,,"43,71",,,,,
2828,MNE,2014,,,"51,89",,,,,
2829,MNG,2014,,,"55,52",,,,,
2830,MOZ,2014,,,"27,44",,,,,
2831,MRT,2014,,,"27,19",,,,,
2832,MUS,2014,,,"58,09",,,,,
2833,MWI,2014,,,"50,41",,,,,
2834,MYS,2014,,,"26,7",,,,,
2835,NAM,2014,,,37,,,,,
2836,NER,2014,,,"39,2",,,,,
2837,NGA,2014,,,"78,04",,,,,
2838,NIC,2014,,,"36,28",,,,,
2839,NLD,2014,,,"76,41",,,,,
2840,NOR,2014,,,"34,58",,,,,
2841,NPL,2014,,,"77,75",,,,,
2842,NZL,2014,,,"50,32",,,,,
2843,OMN,2014,,,"51,96",,,,,
2844,PAK,2014,,,"56,84",,,,,
2845,PAN,2014,,,"41,09",,,,,
2846,PER,2014,,,"44,02",,,,,
2847,PHL,2014,,,"69,53",,,,,
2848,PNG,2014,,,"39,25",,,,,
2849,POL,2014,,,"75,8",,,,,
2850,PRT,2014,,,"63,03",,,,,
2851,PRY,2014,,,"45,05",,,,,
2852,QAT,2014,,,"50,52",,,,,
2853,ROU,2014,,,"35,41",,,,,
2854,RUS,2014,,,"66,66",,,,,
2855,RWA,2014,,,"40,83",,,,,
2856,SAU,2014,,,"74,45",,,,,
2857,SDN,2014,,,"54,5",,,,,
2858,SEN,2014,,,"76,43",,,,,
2859,SGP,2014,,,"63,79",,,,,
2860,SLB,2014,,,"24,64",,,,,
2861,SLE,2014,,,"53,51",,,,,
2862,SLV,2014,,,"61,11",,,,,
2863,SRB,2014,,,"31,63",,,,,
2864,STP,2014,,,"81,78",,,,,
2865,SUR,2014,,,"62,18",,,,,
2866,SVK,2014,,,"79,79",,,,,
2867,SVN,2014,,,"53,88",,,,,
2868,SWE,2014,,,"31,34",,,,,
2869,SWZ,2014,,,"74,66",,,,,
2870,SYC,2014,,,"15,47",,,,,
2871,TCD,2014,,,"31,02",,,,,
2872,TGO,2014,,,"58,99",,,,,
2873,THA,2014,,,"61,68",,,,,
2874,TJK,2014,,,"39,41",,,,,
2875,TKM,2014,,,"72,91",,,,,
2876,TLS,2014,,,"52,28",,,,,
2877,TON,2014,,,"54,91",,,,,
2878,TTO,2014,,,"45,07",,,,,
2879,TUN,2014,,,"39,18",,,,,
2880,TUR,2014,,,"49,01",,,,,
2881,TWN,2014,,,"52,83",,,,,
2882,TZA,2014,,,"27,91",,,,,
2883,UGA,2014,,,"77,35",,,,,
2884,UKR,2014,,,"67,52",,,,,
2885,URY,2014,,,"57,8",,,,,
2886,USA,2014,,,"45,88",,,,,
2887,UZB,2014,,,"38,17",,,,,
2888,VCT,2014,,,"55,56",,,,,
2889,VEN,2014,,,"41,72",,,,,
2890,VNM,2014,,,"49,54",,,,,
2891,VUT,2014,,,"30,16",,,,,
2892,WSM,2014,,,"21,74",,,,,
2893,ZAF,2014,,,"53,57",,,,,
2894,ZMB,2014,,,,,,,,
2895,ZWE,2014,,,,,,,,
2896,AFG,2016,,,"37,5",,,,,
2897,AGO,2016,,,"51,32",,,,,
2898,ALB,2016,,,"74,38",,,,,
2899,ARE,2016,,,"87,38",,,,,
2900,ARG,2016,,,"79,84",,,,,
2901,ARM,2016,,,"81,6",,,,,
2902,ATG,2016,,,"62,55",,,,,
2903,AUS,2016,,,"87,22",,,,,
2904,AUT,2016,,,"86,64",,,,,
2905,AZE,2016,,,"83,78",,,,,
2906,BDI,2016,,,"51,24",,,,,
2907,BEL,2016,,,"73,55",,,,,
2908,BEN,2016,,,"64,99",,,,,
2909,BFA,2016,,,"43,37",,,,,
2910,BGD,2016,,,"54,96",,,,,
2911,BGR,2016,,,"43,71",,,,,
2912,BHR,2016,,,"41,77",,,,,
2913,BHS,2016,,,"70,07",,,,,
2914,BIH,2016,,,"70,72",,,,,
2915,BLR,2016,,,"80,15",,,,,
2916,BLZ,2016,,,"43,66",,,,,
2917,BOL,2016,,,"63,28",,,,,
2918,BRA,2016,,,"67,86",,,,,
2919,BRB,2016,,,"82,3",,,,,
2920,BRN,2016,,,"83,4",,,,,
2921,BTN,2016,,,"71,09",,,,,
2922,BWA,2016,,,"78,9",,,,,
2923,CAF,2016,,,"37,83",,,,,
2924,CAN,2016,,,"46,46",,,,,
2925,CHE,2016,,,"58,34",,,,,
2926,CHL,2016,,,"65,1",,,,,
2927,CHN,2016,,,"75,93",,,,,
2928,CIV,2016,,,"59,89",,,,,
2929,CMR,2016,,,"51,98",,,,,
2930,COD,2016,,,"42,05",,,,,
2931,COG,2016,,,"70,2",,,,,
2932,COL,2016,,,"49,2",,,,,
2933,COM,2016,,,"59,56",,,,,
2934,CPV,2016,,,"57,13",,,,,
2935,CRI,2016,,,"80,03",,,,,
2936,CUB,2016,,,"79,04",,,,,
2937,CYP,2016,,,"80,24",,,,,
2938,CZE,2016,,,"84,67",,,,,
2939,DEU,2016,,,"85,81",,,,,
2940,DJI,2016,,,"45,29",,,,,
2941,DMA,2016,,,"73,25",,,,,
2942,DNK,2016,,,"89,21",,,,,
2943,DOM,2016,,,"75,32",,,,,
2944,DZA,2016,,,"70,28",,,,,
2945,ECU,2016,,,"66,58",,,,,
2946,EGY,2016,,,"66,45",,,,,
2947,ERI,2016,,,"36,73",,,,,
2948,ESP,2016,,,"90,43",,,,,
2949,EST,2016,,,"88,59",,,,,
2950,ETH,2016,,,"75,29",,,,,
2951,FIN,2016,,,"88,2",,,,,
2952,FJI,2016,,,"90,68",,,,,
2953,FRA,2016,,,"67,37",,,,,
2954,FSM,2016,,,"64,39",,,,,
2955,GAB,2016,,,"64,96",,,,,
2956,GBR,2016,,,"84,72",,,,,
2957,GEO,2016,,,"58,89",,,,,
2958,GHA,2016,,,"63,28",,,,,
2959,GIN,2016,,,"71,14",,,,,
2960,GMB,2016,,,"84,26",,,,,
2961,GNB,2016,,,"43,28",,,,,
2962,GNQ,2016,,,"69,59",,,,,
2963,GRC,2016,,,"69,64",,,,,
2964,GRD,2016,,,"55,4",,,,,
2965,GTM,2016,,,"48,2",,,,,
2966,GUY,2016,,,"69,64",,,,,
2967,HND,2016,,,"90,51",,,,,
2968,HRV,2016,,,"86,98",,,,,
2969,HTI,2016,,,"84,6",,,,,
2970,HUN,2016,,,"53,58",,,,,
2971,IDN,2016,,,"63,97",,,,,
2972,IND,2016,,,"66,32",,,,,
2973,IRL,2016,,,"84,48",,,,,
2974,IRN,2016,,,"86,6",,,,,
2975,IRQ,2016,,,"78,14",,,,,
2976,ISL,2016,,,"65,85",,,,,
2977,ISR,2016,,,"77,02",,,,,
2978,ITA,2016,,,"80,59",,,,,
2979,JAM,2016,,,"72,24",,,,,
2980,JOR,2016,,,"62,49",,,,,
2981,JPN,2016,,,"73,29",,,,,
2982,KAZ,2016,,,"60,48",,,,,
2983,KEN,2016,,,"64,41",,,,,
2984,KGZ,2016,,,"85,71",,,,,
2985,KHM,2016,,,"85,06",,,,,
2986,KIR,2016,,,"73,13",,,,,
2987,KOR,2016,,,"60,63",,,,,
2988,KWT,2016,,,"50,29",,,,,
2989,LAO,2016,,,"69,14",,,,,
2990,LBN,2016,,,"43,42",,,,,
2991,LBR,2016,,,"85,49",,,,,
2992,LCA,2016,,,"78,67",,,,,
2993,LKA,2016,,,"86,93",,,,,
2994,LSO,2016,,,"63,29",,,,,
2995,LTU,2016,,,"86,58",,,,,
2996,LUX,2016,,,"78,02",,,,,
2997,LVA,2016,,,"47,17",,,,,
2998,MAR,2016,,,"48,98",,,,,
2999,MDA,2016,,,"78,89",,,,,
3000,MDG,2016,,,"37,1",,,,,
3001,MDV,2016,,,"57,1",,,,,
3002,MEX,2016,,,"76,69",,,,,
3003,MHL,2016,,,"46,31",,,,,
3004,MKD,2016,,,"51,42",,,,,
3005,MLI,2016,,,"41,48",,,,,
3006,MLT,2016,,,"88,48",,,,,
3007,MMR,2016,,,"50,21",,,,,
3008,MNE,2016,,,"41,82",,,,,
3009,MNG,2016,,,"74,18",,,,,
3010,MOZ,2016,,,"70,84",,,,,
3011,MRT,2016,,,"70,85",,,,,
3012,MUS,2016,,,"73,59",,,,,
3013,MWI,2016,,,"49,69",,,,,
3014,MYS,2016,,,"74,23",,,,,
3015,NAM,2016,,,"82,03",,,,,
3016,NER,2016,,,"86,9",,,,,
3017,NGA,2016,,,"60,13",,,,,
3018,NIC,2016,,,"58,27",,,,,
3019,NLD,2016,,,"64,19",,,,,
3020,NOR,2016,,,78,,,,,
3021,NPL,2016,,,88,,,,,
3022,NZL,2016,,,"37,48",,,,,
3023,OMN,2016,,,"48,02",,,,,
3024,PAK,2016,,,"70,36",,,,,
3025,PAN,2016,,,"72,95",,,,,
3026,PER,2016,,,"88,63",,,,,
3027,PHL,2016,,,"69,94",,,,,
3028,PNG,2016,,,"73,7",,,,,
3029,POL,2016,,,"83,24",,,,,
3030,PRT,2016,,,"83,52",,,,,
3031,PRY,2016,,,"81,26",,,,,
3032,QAT,2016,,,"50,34",,,,,
3033,ROU,2016,,,"48,28",,,,,
3034,RUS,2016,,,"68,63",,,,,
3035,RWA,2016,,,"63,73",,,,,
3036,SAU,2016,,,"85,42",,,,,
3037,SDN,2016,,,"66,91",,,,,
3038,SEN,2016,,,"88,98",,,,,
3039,SGP,2016,,,"70,61",,,,,
3040,SLB,2016,,,"42,25",,,,,
3041,SLE,2016,,,"70,52",,,,,
3042,SLV,2016,,,"68,07",,,,,
3043,SRB,2016,,,"46,92",,,,,
3044,STP,2016,,,"87,04",,,,,
3045,SUR,2016,,,"74,88",,,,,
3046,SVK,2016,,,"88,91",,,,,
3047,SVN,2016,,,"65,55",,,,,
3048,SWE,2016,,,"73,05",,,,,
3049,SWZ,2016,,,"45,83",,,,,
3050,SYC,2016,,,"27,66",,,,,
3051,TCD,2016,,,"77,67",,,,,
3052,TGO,2016,,,"66,86",,,,,
3053,THA,2016,,,"55,79",,,,,
3054,TJK,2016,,,"69,34",,,,,
3055,TKM,2016,,,"57,56",,,,,
3056,TLS,2016,,,"46,1",,,,,
3057,TON,2016,,,"74,34",,,,,
3058,TTO,2016,,,"77,28",,,,,
3059,TUN,2016,,,"67,68",,,,,
3060,TUR,2016,,,"70,24",,,,,
3061,TWN,2016,,,"69,54",,,,,
3062,TZA,2016,,,"52,09",,,,,
3063,UGA,2016,,,"79,69",,,,,
3064,UKR,2016,,,"69,35",,,,,
3065,URY,2016,,,"63,67",,,,,
3066,USA,2016,,,"73,98",,,,,
3067,UZB,2016,,,"57,74",,,,,
3068,VCT,2016,,,"64,92",,,,,
3069,VEN,2016,,,"58,5",,,,,
3070,VNM,2016,,,"49,79",,,,,
3071,VUT,2016,,,"76,23",,,,,
3072,WSM,2016,,,"45,98",,,,,
3073,ZAF,2016,,,"68,58",,,,,
3074,ZMB,2016,,,"66,06",,,,,
3075,ZWE,2016,,,"59,25",,,,,
3076,AFG,2018,,,"31,44",,,,,
3077,AGO,2018,,,"34,12",,,,,
3078,ALB,2018,,,"56,27",,,,,
3079,ARE,2018,,,"53,52",,,,,
3080,ARG,2018,,,"55,11",,,,,
3081,ARM,2018,,,"64,26",,,,,
3082,ATG,2018,,,"56,26",,,,,
3083,AUS,2018,,,"70,94",,,,,
3084,AUT,2018,,,"74,12",,,,,
3085,AZE,2018,,,"60,11",,,,,
3086,BDI,2018,,,"40,59",,,,,
3087,BEL,2018,,,"77,47",,,,,
3088,BEN,2018,,,"38,04",,,,,
3089,BFA,2018,,,"47,34",,,,,
3090,BGD,2018,,,"27,64",,,,,
3091,BGR,2018,,,"64,51",,,,,
3092,BHR,2018,,,"47,94",,,,,
3093,BHS,2018,,,"62,67",,,,,
3094,BIH,2018,,,"41,13",,,,,
3095,BLR,2018,,,"68,95",,,,,
3096,BLZ,2018,,,"60,34",,,,,
3097,BOL,2018,,,"53,35",,,,,
3098,BRA,2018,,,"55,79",,,,,
3099,BRB,2018,,,"52,66",,,,,
3100,BRN,2018,,,"64,83",,,,,
3101,BTN,2018,,,"53,13",,,,,
3102,BWA,2018,,,"51,04",,,,,
3103,CAF,2018,,,"45,46",,,,,
3104,CAN,2018,,,"73,1",,,,,
3105,CHE,2018,,,"80,15",,,,,
3106,CHL,2018,,,"59,79",,,,,
3107,CHN,2018,,,"45,13",,,,,
3108,CIV,2018,,,"48,67",,,,,
3109,CMR,2018,,,"41,6",,,,,
3110,COD,2018,,,"33,24",,,,,
3111,COG,2018,,,"37,61",,,,,
3112,COL,2018,,,"59,22",,,,,
3113,COM,2018,,,"37,26",,,,,
3114,CPV,2018,,,"48,17",,,,,
3115,CRI,2018,,,"63,16",,,,,
3116,CUB,2018,,,"66,32",,,,,
