<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
GAZA;10;231115;164000;864.5000000;866.0000000;864.5000000;866.0000000;30
GAZA;10;231115;165000;867.0000000;880.0000000;867.0000000;867.5000000;590
GAZA;10;231115;170000;877.5000000;877.5000000;877.5000000;877.5000000;20
GAZA;10;231115;171000;880.0000000;881.5000000;880.0000000;881.5000000;60
GAZA;10;231115;172000;882.0000000;883.5000000;882.0000000;882.0000000;70
GAZA;10;231115;174000;880.0000000;880.0000000;867.0000000;867.0000000;750
GAZA;10;231115;175000;866.0000000;874.0000000;866.0000000;874.0000000;40
GAZA;10;231115;180000;867.5000000;874.5000000;867.5000000;874.5000000;30
GAZA;10;231115;181000;874.5000000;875.5000000;869.0000000;869.0000000;120
GAZA;10;231115;182000;870.0000000;870.0000000;870.0000000;870.0000000;60
GAZA;10;231115;183000;867.5000000;867.5000000;862.5000000;862.5000000;130
GAZA;10;231115;184000;862.5000000;862.5000000;862.5000000;862.5000000;60
GAZA;10;231116;100000;862.5000000;880.0000000;862.5000000;876.5000000;270
GAZA;10;231116;101000;880.0000000;894.0000000;867.5000000;878.0000000;500
GAZA;10;231116;102000;875.0000000;898.0000000;875.0000000;898.0000000;440
GAZA;10;231116;103000;886.5000000;898.5000000;886.5000000;898.5000000;430
GAZA;10;231116;104000;891.5000000;899.0000000;881.0000000;881.5000000;260
GAZA;10;231116;105000;879.5000000;879.5000000;879.5000000;879.5000000;10
GAZA;10;231116;110000;878.0000000;890.5000000;878.0000000;890.5000000;20
GAZA;10;231116;111000;888.5000000;902.0000000;888.5000000;893.5000000;350
GAZA;10;231116;113000;901.0000000;901.0000000;901.0000000;901.0000000;40
GAZA;10;231116;114000;900.0000000;900.0000000;900.0000000;900.0000000;10
GAZA;10;231116;115000;898.0000000;898.0000000;898.0000000;898.0000000;10
GAZA;10;231116;120000;895.0000000;895.0000000;895.0000000;895.0000000;10
GAZA;10;231116;121000;893.5000000;893.5000000;893.5000000;893.5000000;20
GAZA;10;231116;122000;886.5000000;886.5000000;885.0000000;885.0000000;30
GAZA;10;231116;123000;892.5000000;899.0000000;892.0000000;892.0000000;100
GAZA;10;231116;124000;891.5000000;891.5000000;891.0000000;891.5000000;60
GAZA;10;231116;125000;891.5000000;891.5000000;881.5000000;881.5000000;50
GAZA;10;231116;130000;883.5000000;902.0000000;883.5000000;902.0000000;310
GAZA;10;231116;131000;902.0000000;910.0000000;900.0000000;910.0000000;620
GAZA;10;231116;132000;915.0000000;915.0000000;904.5000000;904.5000000;30
GAZA;10;231116;134000;905.0000000;905.0000000;905.0000000;905.0000000;50
GAZA;10;231116;140000;911.0000000;911.0000000;905.0000000;905.0000000;310
GAZA;10;231116;141000;905.0000000;905.0000000;905.0000000;905.0000000;40
GAZA;10;231116;142000;905.0000000;905.0000000;905.0000000;905.0000000;20
GAZA;10;231116;144000;910.5000000;910.5000000;905.5000000;905.5000000;20
GAZA;10;231116;145000;907.5000000;907.5000000;907.5000000;907.5000000;10
GAZA;10;231116;150000;907.0000000;908.5000000;907.0000000;907.0000000;120
GAZA;10;231116;151000;905.0000000;905.0000000;905.0000000;905.0000000;50
GAZA;10;231116;152000;905.0000000;905.0000000;904.0000000;904.0000000;50
GAZA;10;231116;155000;904.0000000;904.0000000;904.0000000;904.0000000;40
GAZA;10;231116;160000;905.0000000;905.0000000;902.0000000;902.0000000;20
GAZA;10;231116;162000;900.5000000;900.5000000;900.5000000;900.5000000;10
GAZA;10;231116;163000;900.5000000;907.5000000;900.0000000;907.5000000;80
GAZA;10;231116;164000;907.5000000;907.5000000;907.5000000;907.5000000;10
GAZA;10;231116;165000;907.5000000;907.5000000;907.5000000;907.5000000;10
GAZA;10;231116;170000;908.5000000;908.5000000;908.5000000;908.5000000;20
GAZA;10;231116;171000;908.5000000;908.5000000;908.5000000;908.5000000;10
GAZA;10;231116;174000;910.0000000;910.0000000;910.0000000;910.0000000;10
GAZA;10;231116;175000;907.5000000;907.5000000;901.0000000;901.0000000;20
GAZA;10;231116;180000;901.0000000;901.0000000;901.0000000;901.0000000;10
GAZA;10;231116;181000;900.5000000;900.5000000;892.0000000;895.0000000;160
GAZA;10;231116;182000;896.5000000;896.5000000;896.0000000;896.0000000;60
GAZA;10;231116;183000;895.5000000;895.5000000;895.5000000;895.5000000;20
GAZA;10;231117;100000;896.5000000;908.0000000;896.5000000;908.0000000;240
GAZA;10;231117;101000;909.0000000;918.0000000;909.0000000;918.0000000;210
GAZA;10;231117;102000;918.0000000;918.0000000;909.0000000;909.0000000;150
GAZA;10;231117;103000;900.0000000;900.0000000;900.0000000;900.0000000;10
GAZA;10;231117;104000;903.5000000;903.5000000;895.5000000;895.5000000;30
GAZA;10;231117;105000;895.0000000;895.0000000;895.0000000;895.0000000;10
GAZA;10;231117;111000;896.0000000;896.0000000;896.0000000;896.0000000;10
GAZA;10;231117;112000;895.5000000;920.0000000;892.0000000;920.0000000;360
GAZA;10;231117;114000;902.0000000;902.0000000;896.5000000;898.5000000;120
GAZA;10;231117;115000;907.0000000;915.5000000;903.0000000;903.0000000;120
GAZA;10;231117;121000;903.0000000;911.5000000;902.5000000;911.5000000;40
GAZA;10;231117;123000;910.5000000;910.5000000;910.5000000;910.5000000;10
GAZA;10;231117;124000;906.5000000;908.0000000;906.5000000;908.0000000;40
GAZA;10;231117;125000;908.0000000;908.0000000;908.0000000;908.0000000;10
GAZA;10;231117;134000;907.5000000;907.5000000;877.5000000;877.5000000;460
GAZA;10;231117;140000;885.5000000;885.5000000;885.5000000;885.5000000;10
GAZA;10;231117;143000;884.5000000;884.5000000;883.5000000;883.5000000;40
GAZA;10;231117;144000;884.5000000;895.0000000;884.5000000;895.0000000;130
GAZA;10;231117;151000;890.0000000;899.5000000;890.0000000;899.5000000;50
GAZA;10;231117;152000;899.5000000;899.5000000;899.5000000;899.5000000;20
GAZA;10;231117;155000;899.0000000;905.0000000;895.5000000;905.0000000;120
GAZA;10;231117;160000;909.0000000;909.0000000;909.0000000;909.0000000;20
GAZA;10;231117;172000;901.0000000;901.0000000;901.0000000;901.0000000;10
GAZA;10;231117;174000;900.0000000;905.0000000;900.0000000;905.0000000;20
GAZA;10;231117;181000;909.0000000;909.0000000;909.0000000;909.0000000;20
GAZA;10;231117;182000;908.5000000;908.5000000;908.5000000;908.5000000;20
GAZA;10;231120;100000;910.0000000;938.0000000;910.0000000;918.0000000;370
GAZA;10;231120;101000;920.5000000;946.0000000;920.5000000;935.5000000;340
GAZA;10;231120;102000;936.0000000;944.0000000;930.5000000;943.0000000;420
GAZA;10;231120;103000;943.0000000;948.0000000;932.5000000;941.0000000;690
GAZA;10;231120;104000;933.0000000;933.5000000;933.0000000;933.0000000;280
GAZA;10;231120;105000;933.5000000;938.0000000;933.5000000;938.0000000;30
GAZA;10;231120;110000;938.0000000;938.0000000;938.0000000;938.0000000;10
GAZA;10;231120;111000;932.5000000;932.5000000;910.5000000;915.0000000;290
GAZA;10;231120;113000;920.0000000;920.0000000;919.5000000;919.5000000;30
GAZA;10;231120;120000;928.0000000;928.0000000;928.0000000;928.0000000;10
GAZA;10;231120;122000;925.5000000;930.5000000;925.5000000;925.5000000;80
GAZA;10;231120;123000;920.5000000;920.5000000;908.0000000;919.5000000;210
GAZA;10;231120;124000;920.0000000;920.0000000;920.0000000;920.0000000;10
GAZA;10;231120;125000;911.0000000;911.0000000;911.0000000;911.0000000;10
GAZA;10;231120;130000;911.5000000;911.5000000;911.5000000;911.5000000;10
GAZA;10;231120;133000;911.0000000;911.0000000;911.0000000;911.0000000;10
GAZA;10;231120;135000;910.5000000;917.5000000;910.5000000;917.5000000;20
GAZA;10;231120;140000;916.5000000;916.5000000;916.5000000;916.5000000;10
GAZA;10;231120;142000;917.5000000;930.0000000;909.0000000;927.0000000;520
GAZA;10;231120;144000;929.5000000;945.0000000;929.5000000;945.0000000;580
GAZA;10;231120;145000;929.5000000;929.5000000;910.0000000;910.0000000;630
GAZA;10;231120;150000;916.0000000;916.0000000;916.0000000;916.0000000;10
GAZA;10;231120;151000;910.5000000;910.5000000;910.5000000;910.5000000;10
GAZA;10;231120;153000;910.0000000;910.0000000;910.0000000;910.0000000;10
GAZA;10;231120;154000;918.5000000;924.0000000;918.5000000;924.0000000;50
GAZA;10;231120;160000;913.0000000;913.0000000;909.0000000;909.0000000;240
GAZA;10;231120;162000;910.0000000;910.0000000;910.0000000;910.0000000;10
GAZA;10;231120;163000;910.0000000;910.0000000;910.0000000;910.0000000;10
GAZA;10;231120;164000;913.0000000;916.0000000;912.0000000;913.5000000;70
GAZA;10;231120;165000;913.5000000;913.5000000;913.5000000;913.5000000;10
GAZA;10;231120;170000;911.0000000;911.0000000;911.0000000;911.0000000;20
GAZA;10;231120;171000;910.5000000;911.5000000;910.0000000;911.5000000;50
GAZA;10;231120;172000;911.5000000;912.0000000;911.5000000;912.0000000;30
GAZA;10;231120;173000;912.0000000;912.0000000;910.5000000;910.5000000;40
GAZA;10;231120;174000;910.0000000;910.0000000;910.0000000;910.0000000;20
GAZA;10;231120;180000;910.0000000;912.5000000;910.0000000;912.5000000;20
GAZA;10;231120;183000;924.5000000;924.5000000;924.5000000;924.5000000;10
GAZA;10;231120;184000;919.0000000;919.0000000;919.0000000;919.0000000;10
GAZA;10;231121;100000;925.5000000;925.5000000;925.5000000;925.5000000;50
GAZA;10;231121;101000;915.0000000;915.0000000;914.5000000;914.5000000;60
GAZA;10;231121;102000;922.5000000;923.5000000;915.0000000;923.5000000;70
GAZA;10;231121;104000;916.5000000;916.5000000;910.0000000;910.0000000;180
GAZA;10;231121;105000;912.0000000;919.0000000;911.5000000;919.0000000;40
GAZA;10;231121;111000;917.0000000;917.0000000;911.5000000;911.5000000;20
GAZA;10;231121;113000;911.5000000;911.5000000;911.5000000;911.5000000;10
GAZA;10;231121;114000;911.5000000;911.5000000;910.0000000;910.0000000;60
GAZA;10;231121;115000;910.0000000;910.5000000;910.0000000;910.0000000;80
GAZA;10;231121;121000;910.0000000;910.0000000;910.0000000;910.0000000;40
GAZA;10;231121;122000;910.0000000;910.0000000;910.0000000;910.0000000;20
GAZA;10;231121;123000;910.0000000;910.0000000;910.0000000;910.0000000;10
GAZA;10;231121;124000;910.0000000;912.5000000;910.0000000;912.5000000;40
GAZA;10;231121;134000;910.0000000;910.0000000;909.0000000;909.0000000;100
GAZA;10;231121;135000;909.0000000;909.0000000;909.0000000;909.0000000;10
GAZA;10;231121;140000;909.0000000;909.0000000;909.0000000;909.0000000;20
GAZA;10;231121;141000;909.5000000;909.5000000;909.0000000;909.0000000;20
GAZA;10;231121;144000;914.5000000;918.0000000;914.5000000;918.0000000;130
GAZA;10;231121;154000;910.5000000;915.5000000;910.5000000;915.5000000;20
GAZA;10;231121;155000;916.0000000;916.0000000;916.0000000;916.0000000;20
GAZA;10;231121;163000;914.0000000;914.0000000;914.0000000;914.0000000;30
GAZA;10;231121;164000;910.5000000;910.5000000;909.0000000;909.0000000;50
GAZA;10;231121;165000;909.0000000;916.0000000;909.0000000;916.0000000;160
GAZA;10;231121;170000;916.5000000;917.0000000;909.5000000;909.5000000;70
GAZA;10;231121;173000;912.5000000;916.5000000;912.5000000;916.5000000;20
GAZA;10;231121;174000;910.5000000;916.5000000;910.5000000;916.5000000;30
GAZA;10;231121;180000;916.5000000;916.5000000;916.5000000;916.5000000;10
GAZA;10;231121;182000;911.5000000;916.5000000;911.5000000;916.5000000;30
GAZA;10;231121;183000;911.5000000;923.5000000;911.5000000;923.5000000;170
GAZA;10;231122;100000;917.5000000;928.5000000;917.5000000;928.5000000;40
GAZA;10;231122;101000;928.5000000;938.0000000;928.5000000;932.5000000;150
GAZA;10;231122;102000;929.0000000;929.0000000;928.5000000;928.5000000;170
GAZA;10;231122;103000;928.5000000;933.0000000;924.5000000;924.5000000;40
GAZA;10;231122;104000;926.5000000;933.5000000;926.5000000;933.5000000;20
GAZA;10;231122;110000;932.0000000;932.0000000;932.0000000;932.0000000;10
GAZA;10;231122;111000;926.5000000;926.5000000;926.0000000;926.0000000;20
GAZA;10;231122;112000;927.5000000;927.5000000;924.5000000;924.5000000;130
GAZA;10;231122;114000;928.5000000;928.5000000;928.5000000;928.5000000;20
GAZA;10;231122;115000;925.5000000;925.5000000;925.5000000;925.5000000;10
GAZA;10;231122;120000;925.5000000;925.5000000;925.5000000;925.5000000;10
GAZA;10;231122;123000;925.0000000;925.0000000;925.0000000;925.0000000;20
GAZA;10;231122;130000;924.5000000;924.5000000;924.5000000;924.5000000;10
GAZA;10;231122;134000;928.0000000;928.0000000;924.5000000;924.5000000;40
GAZA;10;231122;135000;928.0000000;931.0000000;928.0000000;930.5000000;70
GAZA;10;231122;140000;925.0000000;925.0000000;925.0000000;925.0000000;40
GAZA;10;231122;154000;929.0000000;929.5000000;929.0000000;929.5000000;30
GAZA;10;231122;155000;929.0000000;929.0000000;929.0000000;929.0000000;10
GAZA;10;231122;160000;929.0000000;929.0000000;928.5000000;928.5000000;30
GAZA;10;231122;163000;925.5000000;925.5000000;925.0000000;925.0000000;30
GAZA;10;231122;170000;925.0000000;925.0000000;923.0000000;923.0000000;220
GAZA;10;231122;172000;924.0000000;924.5000000;924.0000000;924.5000000;30
GAZA;10;231122;183000;919.5000000;919.5000000;919.5000000;919.5000000;10
GAZA;10;231123;101000;919.5000000;919.5000000;918.0000000;918.0000000;70
GAZA;10;231123;102000;917.5000000;917.5000000;910.0000000;910.0000000;50
GAZA;10;231123;104000;914.0000000;914.0000000;914.0000000;914.0000000;10
GAZA;10;231123;105000;915.0000000;915.0000000;906.0000000;906.0000000;90
GAZA;10;231123;110000;905.5000000;905.5000000;901.0000000;903.5000000;120
GAZA;10;231123;112000;902.5000000;902.5000000;902.5000000;902.5000000;10
GAZA;10;231123;113000;903.0000000;903.0000000;901.5000000;901.5000000;30
GAZA;10;231123;114000;903.0000000;903.5000000;903.0000000;903.5000000;20
GAZA;10;231123;120000;903.0000000;903.0000000;903.0000000;903.0000000;10
GAZA;10;231123;121000;903.0000000;903.0000000;903.0000000;903.0000000;20
GAZA;10;231123;125000;903.5000000;903.5000000;903.5000000;903.5000000;40
GAZA;10;231123;131000;901.5000000;901.5000000;895.0000000;895.0000000;580
GAZA;10;231123;132000;895.0000000;895.0000000;895.0000000;895.0000000;10
GAZA;10;231123;135000;896.5000000;896.5000000;891.0000000;891.0000000;30
GAZA;10;231123;140000;891.0000000;891.0000000;891.0000000;891.0000000;10
GAZA;10;231123;141000;890.0000000;891.0000000;888.0000000;888.0000000;60
GAZA;10;231123;143000;890.5000000;890.5000000;890.5000000;890.5000000;10
GAZA;10;231123;150000;890.0000000;890.0000000;890.0000000;890.0000000;20
GAZA;10;231123;151000;890.0000000;890.0000000;890.0000000;890.0000000;20
GAZA;10;231123;152000;888.5000000;889.5000000;888.5000000;889.5000000;20
GAZA;10;231123;161000;889.5000000;889.5000000;889.5000000;889.5000000;10
GAZA;10;231123;163000;889.5000000;889.5000000;889.5000000;889.5000000;10
GAZA;10;231123;165000;889.5000000;889.5000000;889.5000000;889.5000000;20
GAZA;10;231123;171000;890.0000000;890.0000000;890.0000000;890.0000000;10
GAZA;10;231123;172000;891.0000000;891.0000000;891.0000000;891.0000000;30
GAZA;10;231123;173000;891.0000000;891.0000000;891.0000000;891.0000000;10
GAZA;10;231123;180000;891.0000000;891.0000000;891.0000000;891.0000000;20
GAZA;10;231123;182000;891.0000000;891.0000000;891.0000000;891.0000000;70
GAZA;10;231124;100000;891.5000000;891.5000000;891.5000000;891.5000000;10
GAZA;10;231124;101000;891.5000000;891.5000000;888.0000000;888.0000000;90
GAZA;10;231124;102000;888.5000000;888.5000000;888.5000000;888.5000000;10
GAZA;10;231124;103000;888.5000000;888.5000000;888.5000000;888.5000000;10
GAZA;10;231124;104000;888.5000000;888.5000000;888.0000000;888.0000000;110
GAZA;10;231124;105000;888.0000000;888.0000000;888.0000000;888.0000000;60
GAZA;10;231124;110000;888.0000000;888.0000000;888.0000000;888.0000000;70
GAZA;10;231124;111000;888.0000000;888.0000000;881.0000000;881.0000000;100
GAZA;10;231124;122000;882.0000000;882.0000000;882.0000000;882.0000000;10
GAZA;10;231124;131000;885.5000000;885.5000000;885.5000000;885.5000000;20
GAZA;10;231124;132000;882.5000000;882.5000000;882.5000000;882.5000000;10
GAZA;10;231124;133000;882.5000000;882.5000000;882.5000000;882.5000000;10
GAZA;10;231124;134000;882.0000000;882.0000000;882.0000000;882.0000000;10
GAZA;10;231124;135000;888.0000000;888.0000000;882.5000000;882.5000000;20
GAZA;10;231124;141000;887.0000000;887.0000000;887.0000000;887.0000000;10
GAZA;10;231124;142000;885.5000000;885.5000000;885.5000000;885.5000000;10
GAZA;10;231124;145000;882.0000000;883.0000000;882.0000000;883.0000000;30
GAZA;10;231124;150000;883.5000000;883.5000000;883.5000000;883.5000000;10
GAZA;10;231124;151000;883.5000000;883.5000000;883.5000000;883.5000000;10
GAZA;10;231124;152000;881.5000000;881.5000000;877.0000000;878.5000000;210
GAZA;10;231124;153000;877.0000000;879.5000000;877.0000000;879.5000000;40
GAZA;10;231124;154000;877.5000000;877.5000000;877.0000000;877.0000000;80
GAZA;10;231124;155000;877.0000000;877.0000000;863.0000000;863.0000000;110
GAZA;10;231124;160000;863.5000000;869.5000000;863.5000000;869.5000000;20
GAZA;10;231124;162000;865.5000000;865.5000000;864.0000000;864.0000000;30
GAZA;10;231124;163000;865.0000000;865.0000000;863.5000000;863.5000000;20
GAZA;10;231124;165000;865.0000000;865.5000000;860.0000000;865.5000000;90
GAZA;10;231124;170000;863.0000000;863.0000000;863.0000000;863.0000000;10
GAZA;10;231124;171000;860.5000000;860.5000000;860.5000000;860.5000000;10
GAZA;10;231124;172000;865.0000000;865.0000000;860.5000000;860.5000000;30
GAZA;10;231124;173000;860.5000000;860.5000000;860.5000000;860.5000000;10
GAZA;10;231124;180000;860.5000000;860.5000000;860.5000000;860.5000000;10
GAZA;10;231124;181000;865.0000000;865.0000000;865.0000000;865.0000000;10
GAZA;10;231124;182000;865.0000000;885.0000000;865.0000000;873.0000000;340
GAZA;10;231124;183000;873.0000000;873.5000000;873.0000000;873.5000000;20
GAZA;10;231127;100000;884.5000000;890.5000000;863.0000000;868.5000000;130
GAZA;10;231127;101000;865.5000000;865.5000000;845.0000000;850.0000000;150
GAZA;10;231127;102000;842.0000000;855.5000000;842.0000000;842.5000000;280
GAZA;10;231127;103000;842.5000000;842.5000000;842.5000000;842.5000000;10
GAZA;10;231127;104000;854.5000000;854.5000000;842.5000000;854.5000000;30
GAZA;10;231127;105000;856.0000000;856.0000000;854.5000000;856.0000000;70
GAZA;10;231127;110000;856.0000000;867.5000000;856.0000000;867.5000000;40
GAZA;10;231127;122000;858.5000000;858.5000000;856.0000000;856.0000000;60
GAZA;10;231127;123000;856.0000000;856.0000000;856.0000000;856.0000000;10
GAZA;10;231127;125000;856.0000000;856.0000000;845.5000000;846.5000000;70
GAZA;10;231127;130000;845.0000000;846.0000000;843.0000000;846.0000000;30
GAZA;10;231127;132000;846.0000000;846.0000000;846.0000000;846.0000000;10
GAZA;10;231127;134000;846.5000000;846.5000000;846.5000000;846.5000000;20
GAZA;10;231127;144000;844.5000000;844.5000000;844.5000000;844.5000000;10
GAZA;10;231127;145000;843.0000000;843.0000000;843.0000000;843.0000000;10
GAZA;10;231127;151000;843.0000000;843.0000000;843.0000000;843.0000000;10
GAZA;10;231127;163000;842.5000000;842.5000000;840.0000000;840.0000000;190
GAZA;10;231127;171000;838.0000000;838.0000000;838.0000000;838.0000000;10
GAZA;10;231127;172000;838.0000000;838.0000000;838.0000000;838.0000000;20
GAZA;10;231127;173000;838.5000000;838.5000000;838.0000000;838.0000000;20
GAZA;10;231127;175000;836.5000000;836.5000000;830.0000000;832.0000000;150
GAZA;10;231127;180000;832.5000000;832.5000000;826.0000000;826.0000000;30
GAZA;10;231127;181000;825.5000000;825.5000000;816.5000000;825.0000000;200
GAZA;10;231127;182000;828.5000000;828.5000000;828.5000000;828.5000000;10
GAZA;10;231127;183000;826.5000000;829.0000000;826.0000000;829.0000000;30
