,code,year,hdi,country,epi,population,gdp_per_capita,co2_emission_per_capita,forest_area,ghg_emission
3832,HTI,2003,,Haiti,"39,3",,,,,
3833,HUN,2003,,Hungary,"53,9",,,,,
3834,IDN,2003,,Indonesia,"48,4",,,,,
3835,IMN,2003,,Isle of Man,..,,,,,
3836,IND,2003,,India,"35,6",,,,,
3837,IRL,2003,,Ireland,"56,1",,,,,
3838,IRN,2003,,Iran,"42,8",,,,,
3839,IRQ,2003,,Iraq,"25,6",,,,,
3840,ISL,2003,,Iceland,"64,5",,,,,
3841,ISR,2003,,Israel,"54,2",,,,,
3842,ITA,2003,,Italy,"67,8",,,,,
3843,JAM,2003,,Jamaica,"52,6",,,,,
3844,JOR,2003,,Jordan,"40,4",,,,,
3845,JPN,2003,,Japan,"62,2",,,,,
3846,KAZ,2003,,Kazakhstan,"33,0",,,,,
3847,KEN,2003,,Kenya,"49,3",,,,,
3848,KGZ,2003,,Kyrgyzstan,"46,3",,,,,
3849,KHM,2003,,Cambodia,"52,7",,,,,
3850,KIR,2003,,Kiribati,..,,,,,
3851,KNA,2003,,Saint Kitts and Nevis,..,,,,,
3852,KOR,2003,,South Korea,"54,2",,,,,
3853,KWT,2003,,Kuwait,"36,6",,,,,
3854,LAO,2003,,Laos,..,,,,,
3855,LBN,2003,,Lebanon,"46,7",,,,,
3856,LBR,2003,,Liberia,..,,,,,
3857,LBY,2003,,Libyan Arab Jamahiriya,"35,8",,,,,
3858,LCA,2003,,Saint Lucia,..,,,,,
3859,LIE,2003,,Liechtenstein,..,,,,,
3860,LKA,2003,,Sri Lanka,"51,0",,,,,
3861,LSO,2003,,Lesotho,..,,,,,
3862,LTU,2003,,Lithuania,"62,9",,,,,
3863,LUX,2003,,Luxembourg,"68,3",,,,,
3864,LVA,2003,,Latvia,"66,5",,,,,
3865,MAC,2003,,Macao,..,,,,,
3866,MAR,2003,,Morocco,"44,9",,,,,
3867,MCO,2003,,Monaco,..,,,,,
3868,MDA,2003,,Moldova,"42,6",,,,,
3869,MDG,2003,,Madagascar,..,,,,,
3870,MDV,2003,,Maldives,..,,,,,
3871,MEX,2003,,Mexico,"45,6",102429341.0,7120.3847701944,3.95091873569123,679499.38,562960.021972656
3872,MHL,2003,,Marshall Islands,..,,,,,
3873,MKD,2003,,Macedonia,"45,5",,,,,
3874,MLI,2003,,Mali,..,,,,,
3875,MLT,2003,,Malta,"46,9",,,,,
3876,MMR,2003,,Myanmar,"53,0",,,,,
3877,MNE,2003,,Montenegro,..,,,,,
3878,MNG,2003,,Mongolia,"43,0",,,,,
3879,MNP,2003,,Northern Mariana Islands,..,,,,,
3880,MOZ,2003,,Mozambique,"47,0",,,,,
3881,MRT,2003,,Mauritania,..,,,,,
3882,MSR,2003,,Montserrat,..,,,,,
3883,MTQ,2003,,Martinique,..,,,,,
3884,MUS,2003,,Mauritius,..,,,,,
3885,MWI,2003,,Malawi,..,,,,,
3886,MYS,2003,,Malaysia,"60,3",,,,,
3887,MYT,2003,,Mayotte,..,,,,,
3888,NAM,2003,,Namibia,"48,6",,,,,
3889,NCL,2003,,New Caledonia,..,,,,,
3890,NER,2003,,Niger,..,,,,,
3891,NFK,2003,,Norfolk Island,..,,,,,
3892,NGA,2003,,Nigeria,"38,0",,,,,
3893,NIC,2003,,Nicaragua,"57,1",,,,,
3894,NIU,2003,,Niue,..,,,,,
3895,NLD,2003,,Netherlands,"64,2",,,,,
3896,NOR,2003,,Norway,"69,3",,,,,
3897,NPL,2003,,Nepal,"54,0",,,,,
3898,NRU,2003,,Nauru,..,,,,,
3899,NZL,2003,,New Zealand,"61,9",,,,,
3900,OMN,2003,,Oman,"43,7",,,,,
3901,PAK,2003,,Pakistan,"39,1",,,,,
3902,PAN,2003,,Panama,"55,8",,,,,
3903,PCN,2003,,Pitcairn,..,,,,,
3904,PER,2003,,Peru,"50,1",,,,,
3905,PHL,2003,,Philippines,"51,3",,,,,
3906,PLW,2003,,Palau,..,,,,,
3907,PNG,2003,,Papua New Guinea,..,,,,,
3908,POL,2003,,Poland,"66,1",,,,,
3909,PRI,2003,,Puerto Rico,..,,,,,
3910,PRK,2003,,North Korea,..,,,,,
3911,PRT,2003,,Portugal,"53,3",,,,,
3912,PRY,2003,,Paraguay,"50,8",,,,,
3913,PSE,2003,,Occupied Palestinian Territory,..,,,,,
3914,PYF,2003,,French Polynesia,..,,,,,
3915,QAT,2003,,Qatar,"46,0",,,,,
3916,REU,2003,,Reunion,..,,,,,
3917,ROU,2003,,Romania,"42,5",,,,,
3918,RUS,2003,,Russia,"46,1",,,,,
3919,RWA,2003,,Rwanda,..,,,,,
3920,SAU,2003,,Saudi Arabia,"50,7",,,,,
3921,SDN,2003,,Sudan,"43,4",,,,,
3922,SEN,2003,,Senegal,"46,8",,,,,
3923,SGP,2003,,Singapore,"55,4",,,,,
3924,SHN,2003,,Saint Helena,..,,,,,
3925,SJM,2003,,Svalbard and Jan Mayen Islands,..,,,,,
3926,SLB,2003,,Solomon Islands,..,,,,,
3927,SLE,2003,,Sierra Leone,..,,,,,
3928,SLV,2003,,El Salvador,"51,6",,,,,
3929,SMR,2003,,San Marino,..,,,,,
3930,SOM,2003,,Somalia,..,,,,,
3931,SPM,2003,,Saint Pierre and Miquelon,..,,,,,
3932,SRB,2003,,Serbia,"44,9",,,,,
3933,STP,2003,,Sao Tome and Principe,..,,,,,
3934,SUR,2003,,Suriname,..,,,,,
3935,SVK,2003,,Slovakia,"61,7",,,,,
3936,SVN,2003,,Slovenia,"60,4",,,,,
3937,SWE,2003,,Sweden,"66,1",,,,,
3938,SWZ,2003,,Swaziland,..,,,,,
3939,SYC,2003,,Seychelles,..,,,,,
3940,SYR,2003,,Syria,"41,5",,,,,
3941,TCA,2003,,Turks and Caicos Islands,..,,,,,
3942,TCD,2003,,Chad,..,,,,,
3943,TGO,2003,,Togo,"47,8",,,,,
3944,THA,2003,,Thailand,"55,2",,,,,
3945,TJK,2003,,Tajikistan,"37,2",,,,,
3946,TKL,2003,,Tokelau,..,,,,,
3947,TKM,2003,,Turkmenistan,"30,4",,,,,
3948,TLS,2003,,Timor-Leste,..,,,,,
3949,TON,2003,,Tonga,..,,,,,
3950,TTO,2003,,Trinidad and Tobago,"45,7",,,,,
3951,TUN,2003,,Tunisia,"44,3",,,,,
3952,TUR,2003,,Turkey,"42,5",,,,,
3953,TUV,2003,,Tuvalu,..,,,,,
3954,TWN,2003,,Taiwan,"57,2",,,,,
3955,TZA,2003,,Tanzania,"53,5",,,,,
3956,UGA,2003,,Uganda,..,,,,,
3957,UKR,2003,,Ukraine,"47,0",,,,,
3958,URY,2003,,Uruguay,"60,5",,,,,
3959,USA,2003,,United States of America,"55,2",,,,,
3960,UZB,2003,,Uzbekistan,"30,0",,,,,
3961,VAT,2003,,Holy See,..,,,,,
3962,VCT,2003,,Saint Vincent and the Grenadines,..,,,,,
3963,VEN,2003,,Venezuela,"54,3",,,,,
3964,VGB,2003,,British Virgin Islands,..,,,,,
3965,VIR,2003,,United States Virgin Islands,..,,,,,
3966,VNM,2003,,Viet Nam,"49,4",,,,,
3967,VUT,2003,,Vanuatu,..,,,,,
3968,WLF,2003,,Wallis and Futuna Islands,..,,,,,
3969,WSM,2003,,Samoa,..,,,,,
3970,YEM,2003,,Yemen,"33,3",,,,,
3971,ZAF,2003,,South Africa,"33,7",,,,,
3972,ZMB,2003,,Zambia,"53,9",,,,,
3973,ZWE,2003,,Zimbabwe,"50,3",,,,,
3974,ABW,2004,,Aruba,..,,,,,
3975,AFG,2004,,Afghanistan,..,,,,,
3976,AGO,2004,,Angola,"45,1",,,,,
3977,AIA,2004,,Anguilla,..,,,,,
3978,ALB,2004,,Albania,"64,5",,,,,
3979,AND,2004,,Andorra,..,,,,,
3980,ANT,2004,,Netherlands Antilles,..,,,,,
3981,ARE,2004,,United Arab Emirates,"49,8",,,,,
3982,ARG,2004,,Argentina,"53,1",,,,,
3983,ARM,2004,,Armenia,"46,6",,,,,
3984,ASM,2004,,American Samoa,..,,,,,
3985,ATG,2004,,Antigua and Barbuda,..,,,,,
3986,AUS,2004,,Australia,"57,5",,,,,
3987,AUT,2004,,Austria,"67,7",,,,,
3988,AZE,2004,,Azerbaijan,"39,1",,,,,
3989,BDI,2004,,Burundi,..,,,,,
3990,BEL,2004,,Belgium,"62,1",,,,,
3991,BEN,2004,,Benin,"50,1",,,,,
3992,BFA,2004,,Burkina Faso,..,,,,,
3993,BGD,2004,,Bangladesh,"40,2",,,,,
3994,BGR,2004,,Bulgaria,"53,0",,,,,
3995,BHR,2004,,Bahrain,..,,,,,
3996,BHS,2004,,Bahamas,..,,,,,
3997,BIH,2004,,Bosnia and Herzegovina,"39,0",,,,,
3998,BLR,2004,,Belarus,"50,5",,,,,
3999,BLZ,2004,,Belize,..,,,,,
4000,BMU,2004,,Bermuda,..,,,,,
4001,BOL,2004,,Bolivia,"54,6",,,,,
4002,BRA,2004,,Brazil,"56,1",,,,,
4003,BRB,2004,,Barbados,..,,,,,
4004,BRN,2004,,Brunei Darussalam,"62,7",,,,,
4005,BTN,2004,,Bhutan,..,,,,,
4006,BWA,2004,,Botswana,"50,2",,,,,
4007,CAF,2004,,Central African Republic,..,,,,,
4008,CAN,2004,,Canada,"56,7",31940655.0,32143.6814078562,16.7942699644123,3476100.66,676030.029296875
4009,CHE,2004,,Switzerland,"77,2",,,,,
4010,CHL,2004,,Chile,"55,2",,,,,
4011,CHN,2004,,China,"42,0",,,,,
4012,CIV,2004,,Cote d'Ivoire,"52,4",,,,,
4013,CMR,2004,,Cameroon,"42,6",,,,,
4014,COD,2004,,Dem. Rep. Congo,"46,6",,,,,
4015,COG,2004,,Congo,"47,1",,,,,
4016,COK,2004,,Cook Islands,..,,,,,
4017,COL,2004,,Colombia,"60,6",,,,,
4018,COM,2004,,Comoros,..,,,,,
4019,CPV,2004,,Cape Verde,..,,,,,
4020,CRI,2004,,Costa Rica,"69,3",,,,,
4021,CUB,2004,,Cuba,"54,0",,,,,
4022,CYM,2004,,Cayman Islands,..,,,,,
4023,CYP,2004,,Cyprus,"57,3",,,,,
4024,CZE,2004,,Czech Republic,"61,8",,,,,
4025,DEU,2004,,Germany,"66,0",,,,,
4026,DJI,2004,,Djibouti,..,,,,,
4027,DMA,2004,,Dominica,..,,,,,
4028,DNK,2004,,Denmark,"62,0",,,,,
4029,DOM,2004,,Dominican Republic,"52,7",,,,,
4030,DZA,2004,,Algeria,"48,2",,,,,
4031,ECU,2004,,Ecuador,"58,3",,,,,
4032,EGY,2004,,Egypt,"53,7",,,,,
4033,ERI,2004,,Eritrea,"36,3",,,,,
4034,ESH,2004,,Western Sahara,..,,,,,
4035,ESP,2004,,Spain,"57,2",,,,,
4036,EST,2004,,Estonia,"55,7",,,,,
4037,ETH,2004,,Ethiopia,"52,7",,,,,
4038,FIN,2004,,Finland,"61,5",,,,,
4039,FJI,2004,,Fiji,..,,,,,
4040,FLK,2004,,Falkland Islands,..,,,,,
4041,FRA,2004,,France,"67,1",,,,,
4042,FRO,2004,,Faeroe Islands,..,,,,,
4043,FSM,2004,,Micronesia,..,,,,,
4044,GAB,2004,,Gabon,"57,1",,,,,
4045,GBR,2004,,United Kingdom,"67,6",,,,,
4046,GEO,2004,,Georgia,"56,2",,,,,
4047,GHA,2004,,Ghana,"46,6",,,,,
4048,GIB,2004,,Gibraltar,..,,,,,
4049,GIN,2004,,Guinea,..,,,,,
4050,GLP,2004,,Guadeloupe,..,,,,,
4051,GMB,2004,,Gambia,..,,,,,
4052,GNB,2004,,Guinea-Bissau,..,,,,,
4053,GNQ,2004,,Equatorial Guinea,..,,,,,
4054,GRC,2004,,Greece,"58,3",,,,,
4055,GRD,2004,,Grenada,..,,,,,
4056,GRL,2004,,Greenland,..,,,,,
4057,GTM,2004,,Guatemala,"48,8",,,,,
4058,GUF,2004,,French Guiana,..,,,,,
4059,GUM,2004,,Guam,..,,,,,
4060,GUY,2004,,Guyana,..,,,,,
4061,HKG,2004,,Hong Kong,..,,,,,
4062,HND,2004,,Honduras,"49,1",,,,,
4063,HRV,2004,,Croatia,"61,1",,,,,
4064,HTI,2004,,Haiti,"40,3",,,,,
4065,HUN,2004,,Hungary,"55,1",,,,,
4066,IDN,2004,,Indonesia,"49,6",,,,,
4067,IMN,2004,,Isle of Man,..,,,,,
4068,IND,2004,,India,"36,1",,,,,
4069,IRL,2004,,Ireland,"56,3",,,,,
4070,IRN,2004,,Iran,"42,4",,,,,
4071,IRQ,2004,,Iraq,"25,5",,,,,
4072,ISL,2004,,Iceland,"64,6",,,,,
4073,ISR,2004,,Israel,"54,7",,,,,
4074,ITA,2004,,Italy,"68,3",,,,,
4075,JAM,2004,,Jamaica,"52,5",,,,,
4076,JOR,2004,,Jordan,"40,7",,,,,
4077,JPN,2004,,Japan,"62,5",,,,,
4078,KAZ,2004,,Kazakhstan,"33,1",,,,,
4079,KEN,2004,,Kenya,"49,2",,,,,
4080,KGZ,2004,,Kyrgyzstan,"46,3",,,,,
4081,KHM,2004,,Cambodia,"52,8",,,,,
4082,KIR,2004,,Kiribati,..,,,,,
4083,KNA,2004,,Saint Kitts and Nevis,..,,,,,
4084,KOR,2004,,South Korea,"54,7",,,,,
4085,KWT,2004,,Kuwait,"36,6",,,,,
4086,LAO,2004,,Laos,..,,,,,
4087,LBN,2004,,Lebanon,"47,7",,,,,
4088,LBR,2004,,Liberia,..,,,,,
4089,LBY,2004,,Libyan Arab Jamahiriya,"36,3",,,,,
4090,LCA,2004,,Saint Lucia,..,,,,,
4091,LIE,2004,,Liechtenstein,..,,,,,
4092,LKA,2004,,Sri Lanka,"53,7",,,,,
4093,LSO,2004,,Lesotho,..,,,,,
4094,LTU,2004,,Lithuania,"64,3",,,,,
4095,LUX,2004,,Luxembourg,"68,2",,,,,
4096,LVA,2004,,Latvia,"68,6",,,,,
4097,MAC,2004,,Macao,..,,,,,
4098,MAR,2004,,Morocco,"45,1",,,,,
4099,MCO,2004,,Monaco,..,,,,,
4100,MDA,2004,,Moldova,"43,5",,,,,
4101,MDG,2004,,Madagascar,..,,,,,
4102,MDV,2004,,Maldives,..,,,,,
4103,MEX,2004,,Mexico,"46,7",103945813.0,7525.46523432127,3.98380650602556,678061.34,574619.995117188
4104,MHL,2004,,Marshall Islands,..,,,,,
4105,MKD,2004,,Macedonia,"46,1",,,,,
4106,MLI,2004,,Mali,..,,,,,
4107,MLT,2004,,Malta,"47,9",,,,,
4108,MMR,2004,,Myanmar,"52,8",,,,,
4109,MNE,2004,,Montenegro,..,,,,,
4110,MNG,2004,,Mongolia,"43,4",,,,,
4111,MNP,2004,,Northern Mariana Islands,..,,,,,
4112,MOZ,2004,,Mozambique,"46,4",,,,,
4113,MRT,2004,,Mauritania,..,,,,,
4114,MSR,2004,,Montserrat,..,,,,,
4115,MTQ,2004,,Martinique,..,,,,,
4116,MUS,2004,,Mauritius,..,,,,,
4117,MWI,2004,,Malawi,..,,,,,
4118,MYS,2004,,Malaysia,"60,6",,,,,
4119,MYT,2004,,Mayotte,..,,,,,
4120,NAM,2004,,Namibia,"49,8",,,,,
4121,NCL,2004,,New Caledonia,..,,,,,
4122,NER,2004,,Niger,..,,,,,
4123,NFK,2004,,Norfolk Island,..,,,,,
4124,NGA,2004,,Nigeria,"38,2",,,,,
4125,NIC,2004,,Nicaragua,"57,6",,,,,
4126,NIU,2004,,Niue,..,,,,,
4127,NLD,2004,,Netherlands,"64,4",,,,,
4128,NOR,2004,,Norway,"69,9",,,,,
4129,NPL,2004,,Nepal,"53,2",,,,,
4130,NRU,2004,,Nauru,..,,,,,
4131,NZL,2004,,New Zealand,"62,5",,,,,
4132,OMN,2004,,Oman,"44,3",,,,,
4133,PAK,2004,,Pakistan,"39,3",,,,,
4134,PAN,2004,,Panama,"57,3",,,,,
4135,PCN,2004,,Pitcairn,..,,,,,
4136,PER,2004,,Peru,"51,3",,,,,
4137,PHL,2004,,Philippines,"52,0",,,,,
4138,PLW,2004,,Palau,..,,,,,
4139,PNG,2004,,Papua New Guinea,..,,,,,
4140,POL,2004,,Poland,"62,3",,,,,
4141,PRI,2004,,Puerto Rico,..,,,,,
4142,PRK,2004,,North Korea,..,,,,,
4143,PRT,2004,,Portugal,"53,0",,,,,
4144,PRY,2004,,Paraguay,"51,3",,,,,
4145,PSE,2004,,Occupied Palestinian Territory,..,,,,,
4146,PYF,2004,,French Polynesia,..,,,,,
4147,QAT,2004,,Qatar,"46,4",,,,,
4148,REU,2004,,Reunion,..,,,,,
4149,ROU,2004,,Romania,"43,2",,,,,
4150,RUS,2004,,Russia,"45,9",,,,,
4151,RWA,2004,,Rwanda,..,,,,,
4152,SAU,2004,,Saudi Arabia,"50,4",,,,,
4153,SDN,2004,,Sudan,"43,7",,,,,
4154,SEN,2004,,Senegal,"48,2",,,,,
4155,SGP,2004,,Singapore,"55,7",,,,,
4156,SHN,2004,,Saint Helena,..,,,,,
4157,SJM,2004,,Svalbard and Jan Mayen Islands,..,,,,,
4158,SLB,2004,,Solomon Islands,..,,,,,
4159,SLE,2004,,Sierra Leone,..,,,,,
4160,SLV,2004,,El Salvador,"51,9",,,,,
4161,SMR,2004,,San Marino,..,,,,,
4162,SOM,2004,,Somalia,..,,,,,
4163,SPM,2004,,Saint Pierre and Miquelon,..,,,,,
4164,SRB,2004,,Serbia,"44,9",,,,,
4165,STP,2004,,Sao Tome and Principe,..,,,,,
4166,SUR,2004,,Suriname,..,,,,,
4167,SVK,2004,,Slovakia,"62,8",,,,,
4168,SVN,2004,,Slovenia,"61,0",,,,,
4169,SWE,2004,,Sweden,"66,5",,,,,
4170,SWZ,2004,,Swaziland,..,,,,,
4171,SYC,2004,,Seychelles,..,,,,,
4172,SYR,2004,,Syria,"41,8",,,,,
4173,TCA,2004,,Turks and Caicos Islands,..,,,,,
4174,TCD,2004,,Chad,..,,,,,
4175,TGO,2004,,Togo,"46,5",,,,,
4176,THA,2004,,Thailand,"56,7",,,,,
4177,TJK,2004,,Tajikistan,"37,3",,,,,
4178,TKL,2004,,Tokelau,..,,,,,
4179,TKM,2004,,Turkmenistan,"31,3",,,,,
4180,TLS,2004,,Timor-Leste,..,,,,,
4181,TON,2004,,Tonga,..,,,,,
4182,TTO,2004,,Trinidad and Tobago,"45,1",,,,,
4183,TUN,2004,,Tunisia,"45,2",,,,,
4184,TUR,2004,,Turkey,"43,4",,,,,
4185,TUV,2004,,Tuvalu,..,,,,,
4186,TWN,2004,,Taiwan,"57,1",,,,,
4187,TZA,2004,,Tanzania,"53,1",,,,,
4188,UGA,2004,,Uganda,..,,,,,
4189,UKR,2004,,Ukraine,"47,5",,,,,
4190,URY,2004,,Uruguay,"57,7",,,,,
4191,USA,2004,,United States of America,"55,2",,,,,
4192,UZB,2004,,Uzbekistan,"30,5",,,,,
4193,VAT,2004,,Holy See,..,,,,,
4194,VCT,2004,,Saint Vincent and the Grenadines,..,,,,,
4195,VEN,2004,,Venezuela,"55,0",,,,,
4196,VGB,2004,,British Virgin Islands,..,,,,,
4197,VIR,2004,,United States Virgin Islands,..,,,,,
4198,VNM,2004,,Viet Nam,"48,9",,,,,
4199,VUT,2004,,Vanuatu,..,,,,,
4200,WLF,2004,,Wallis and Futuna Islands,..,,,,,
4201,WSM,2004,,Samoa,..,,,,,
4202,YEM,2004,,Yemen,"34,0",,,,,
4203,ZAF,2004,,South Africa,"34,5",,,,,
4204,ZMB,2004,,Zambia,"54,1",,,,,
4205,ZWE,2004,,Zimbabwe,"50,4",,,,,
4206,ABW,2005,,Aruba,..,,,,,
4207,AIA,2005,,Anguilla,..,,,,,
4208,AND,2005,,Andorra,..,,,,,
4209,ANT,2005,,Netherlands Antilles,..,,,,,
4210,ASM,2005,,American Samoa,..,,,,,
4211,ATG,2005,,Antigua and Barbuda,..,,,,,
4212,BIH,2005,,Bosnia and Herzegovina,"38,9",,,,,
4213,BMU,2005,,Bermuda,..,,,,,
4214,BTN,2005,,Bhutan,..,,,,,
4215,COK,2005,,Cook Islands,..,,,,,
4216,CYM,2005,,Cayman Islands,..,,,,,
4217,DMA,2005,,Dominica,..,,,,,
4218,ESH,2005,,Western Sahara,..,,,,,
4219,FJI,2005,,Fiji,..,,,,,
4220,FLK,2005,,Falkland Islands,..,,,,,
4221,FRO,2005,,Faeroe Islands,..,,,,,
4222,FSM,2005,,Micronesia,..,,,,,
4223,GIB,2005,,Gibraltar,..,,,,,
4224,GLP,2005,,Guadeloupe,..,,,,,
4225,GRD,2005,,Grenada,..,,,,,
4226,GRL,2005,,Greenland,..,,,,,
4227,GUF,2005,,French Guiana,..,,,,,
4228,GUM,2005,,Guam,..,,,,,
4229,IMN,2005,,Isle of Man,..,,,,,
4230,KIR,2005,,Kiribati,..,,,,,
4231,LCA,2005,,Saint Lucia,..,,,,,
4232,LIE,2005,,Liechtenstein,..,,,,,
4233,LUX,2005,,Luxembourg,"68,5",,,,,
4234,MAC,2005,,Macao,..,,,,,
4235,MCO,2005,,Monaco,..,,,,,
4236,MDV,2005,,Maldives,..,,,,,
4237,MHL,2005,,Marshall Islands,..,,,,,
4238,MNE,2005,,Montenegro,..,,,,,
4239,MNP,2005,,Northern Mariana Islands,..,,,,,
4240,MSR,2005,,Montserrat,..,,,,,
4241,MTQ,2005,,Martinique,..,,,,,
4242,MYT,2005,,Mayotte,..,,,,,
4243,NCL,2005,,New Caledonia,..,,,,,
4244,NFK,2005,,Norfolk Island,..,,,,,
4245,NIU,2005,,Niue,..,,,,,
4246,NRU,2005,,Nauru,..,,,,,
4247,PCN,2005,,Pitcairn,..,,,,,
4248,PLW,2005,,Palau,..,,,,,
4249,PNG,2005,,Papua New Guinea,..,,,,,
4250,PRK,2005,,North Korea,..,,,,,
4251,PSE,2005,,Occupied Palestinian Territory,..,,,,,
4252,PYF,2005,,French Polynesia,..,,,,,
4253,REU,2005,,Reunion,..,,,,,
4254,SHN,2005,,Saint Helena,..,,,,,
4255,SJM,2005,,Svalbard and Jan Mayen Islands,..,,,,,
4256,SLB,2005,,Solomon Islands,..,,,,,
4257,SMR,2005,,San Marino,..,,,,,
4258,SOM,2005,,Somalia,..,,,,,
4259,SPM,2005,,Saint Pierre and Miquelon,..,,,,,
4260,STP,2005,,Sao Tome and Principe,..,,,,,
4261,SUR,2005,,Suriname,..,,,,,
4262,TCA,2005,,Turks and Caicos Islands,..,,,,,
4263,TKL,2005,,Tokelau,..,,,,,
4264,TKM,2005,,Turkmenistan,"31,5",,,,,
4265,TLS,2005,,Timor-Leste,..,,,,,
4266,TON,2005,,Tonga,..,,,,,
4267,TUV,2005,,Tuvalu,..,,,,,
4268,VAT,2005,,Holy See,..,,,,,
4269,VGB,2005,,British Virgin Islands,..,,,,,
4270,VIR,2005,,United States Virgin Islands,..,,,,,
4271,VUT,2005,,Vanuatu,..,,,,,
4272,WLF,2005,,Wallis and Futuna Islands,..,,,,,
4273,WSM,2005,,Samoa,..,,,,,
4274,ABW,2006,,Aruba,..,,,,,
4275,AFG,2006,,Afghanistan,..,,,,,
4276,AGO,2006,,Angola,"47,5",,,,,
4277,AIA,2006,,Anguilla,..,,,,,
4278,ALB,2006,,Albania,"66,6",,,,,
4279,AND,2006,,Andorra,..,,,,,
4280,ANT,2006,,Netherlands Antilles,..,,,,,
4281,ARE,2006,,United Arab Emirates,"50,8",,,,,
4282,ARG,2006,,Argentina,"55,2",,,,,
4283,ARM,2006,,Armenia,"46,7",,,,,
4284,ASM,2006,,American Samoa,..,,,,,
4285,ATG,2006,,Antigua and Barbuda,..,,,,,
4286,AUS,2006,,Australia,"56,6",,,,,
4287,AUT,2006,,Austria,"68,4",,,,,
4288,AZE,2006,,Azerbaijan,"41,1",,,,,
4289,BDI,2006,,Burundi,..,,,,,
4290,BEL,2006,,Belgium,"62,9",,,,,
4291,BEN,2006,,Benin,"50,3",,,,,
4292,BFA,2006,,Burkina Faso,..,,,,,
4293,BGD,2006,,Bangladesh,"41,4",,,,,
4294,BGR,2006,,Bulgaria,"56,5",,,,,
4295,BHR,2006,,Bahrain,..,,,,,
4296,BHS,2006,,Bahamas,..,,,,,
4297,BIH,2006,,Bosnia and Herzegovina,"38,7",,,,,
4298,BLR,2006,,Belarus,"51,9",,,,,
4299,BLZ,2006,,Belize,..,,,,,
4300,BMU,2006,,Bermuda,..,,,,,
4301,BOL,2006,,Bolivia,"54,9",,,,,
4302,BRA,2006,,Brazil,"59,2",,,,,
4303,BRB,2006,,Barbados,..,,,,,
4304,BRN,2006,,Brunei Darussalam,"62,2",,,,,
4305,BTN,2006,,Bhutan,..,,,,,
4306,BWA,2006,,Botswana,"51,5",,,,,
4307,CAF,2006,,Central African Republic,..,,,,,
4308,CAN,2006,,Canada,"57,2",32571174.0,40504.0607253203,16.5953499034722,3475141.14,679219.970703125
4309,CHE,2006,,Switzerland,"77,3",,,,,
4310,CHL,2006,,Chile,"55,1",,,,,
4311,CHN,2006,,China,"41,9",,,,,
4312,CIV,2006,,Cote d'Ivoire,"53,1",,,,,
4313,CMR,2006,,Cameroon,"43,3",,,,,
4314,COD,2006,,Dem. Rep. Congo,"47,3",,,,,
4315,COG,2006,,Congo,"47,9",,,,,
4316,COK,2006,,Cook Islands,..,,,,,
4317,COL,2006,,Colombia,"62,1",,,,,
4318,COM,2006,,Comoros,..,,,,,
4319,CPV,2006,,Cape Verde,..,,,,,
4320,CRI,2006,,Costa Rica,"68,6",,,,,
4321,CUB,2006,,Cuba,"55,2",,,,,
4322,CYM,2006,,Cayman Islands,..,,,,,
4323,CYP,2006,,Cyprus,"56,9",,,,,
4324,CZE,2006,,Czech Republic,"63,6",,,,,
4325,DEU,2006,,Germany,"66,4",,,,,
4326,DJI,2006,,Djibouti,..,,,,,
4327,DMA,2006,,Dominica,..,,,,,
4328,DNK,2006,,Denmark,"62,2",,,,,
4329,DOM,2006,,Dominican Republic,"52,6",,,,,
4330,DZA,2006,,Algeria,"48,9",,,,,
4331,ECU,2006,,Ecuador,"57,8",,,,,
4332,EGY,2006,,Egypt,"53,8",,,,,
4333,ERI,2006,,Eritrea,"37,4",,,,,
4334,ESH,2006,,Western Sahara,..,,,,,
4335,ESP,2006,,Spain,"58,5",,,,,
4336,EST,2006,,Estonia,"57,2",,,,,
4337,ETH,2006,,Ethiopia,"53,8",,,,,
4338,FIN,2006,,Finland,"62,6",,,,,
4339,FJI,2006,,Fiji,..,,,,,
4340,FLK,2006,,Falkland Islands,..,,,,,
4341,FRA,2006,,France,"68,2",,,,,
4342,FRO,2006,,Faeroe Islands,..,,,,,
4343,FSM,2006,,Micronesia,..,,,,,
4344,GAB,2006,,Gabon,"56,4",,,,,
4345,GBR,2006,,United Kingdom,"68,0",,,,,
4346,GEO,2006,,Georgia,"56,3",,,,,
4347,GHA,2006,,Ghana,"45,9",,,,,
4348,GIB,2006,,Gibraltar,..,,,,,
4349,GIN,2006,,Guinea,..,,,,,
4350,GLP,2006,,Guadeloupe,..,,,,,
4351,GMB,2006,,Gambia,..,,,,,
4352,GNB,2006,,Guinea-Bissau,..,,,,,
4353,GNQ,2006,,Equatorial Guinea,..,,,,,
4354,GRC,2006,,Greece,"59,0",,,,,
4355,GRD,2006,,Grenada,..,,,,,
4356,GRL,2006,,Greenland,..,,,,,
4357,GTM,2006,,Guatemala,"51,9",,,,,
4358,GUF,2006,,French Guiana,..,,,,,
4359,GUM,2006,,Guam,..,,,,,
4360,GUY,2006,,Guyana,..,,,,,
4361,HKG,2006,,Hong Kong,..,,,,,
4362,HND,2006,,Honduras,"51,1",,,,,
4363,HRV,2006,,Croatia,"62,2",,,,,
4364,HTI,2006,,Haiti,"41,1",,,,,
4365,HUN,2006,,Hungary,"56,5",,,,,
4366,IDN,2006,,Indonesia,"50,3",,,,,
